time,mean_squared_displacement,mean_quartic_displacement,non_gaussian_parameter,energy,particle_overlap,type_overlap
0.000027127,0.000000000,0.000000000,-1.000000000,-4.000880189,1.000000000,1.000000000
0.000054253,0.000000000,0.000000000,-1.000000000,-4.000880189,1.000000000,1.000000000
0.000081380,0.000000000,0.000000000,-1.000000000,-4.000880189,1.000000000,1.000000000
0.000108507,0.000000000,0.000000000,-1.000000000,-4.000880189,1.000000000,1.000000000
0.000135634,0.000006782,0.000006782,1151.000000000,-4.000880852,0.999993218,0.999993218
0.000162760,0.000006782,0.000006782,1151.000000000,-4.000880852,0.999993218,0.999993218
0.000189887,0.000006782,0.000006782,1151.000000000,-4.000880852,0.999993218,0.999993218
0.000217014,0.000006782,0.000006782,1151.000000000,-4.000880852,0.999993218,0.999993218
0.000271267,0.000006782,0.000006782,1151.000000000,-4.000880852,0.999993218,0.999993218
0.000325521,0.000006782,0.000006782,1151.000000000,-4.000880852,0.999993218,0.999993218
0.000379774,0.000006782,0.000006782,1151.000000000,-4.000880852,0.999993218,0.999993218
0.000434028,0.000006782,0.000006782,1151.000000000,-4.000880852,0.999993218,0.999993218
0.000515408,0.000006782,0.000006782,1151.000000000,-4.000880852,0.999993218,0.999993218
0.000596788,0.000006782,0.000006782,1151.000000000,-4.000880852,0.999993218,0.999993218
0.000678168,0.000006782,0.000006782,1151.000000000,-4.000880852,0.999993218,0.999993218
0.000786675,0.000006782,0.000006782,1151.000000000,-4.000880852,0.999993218,0.999993218
0.000895182,0.000006782,0.000006782,1151.000000000,-4.000880852,0.999993218,0.999993218
0.001030816,0.000006782,0.000006782,1151.000000000,-4.000880852,0.999993218,0.999993218
0.001166450,0.000006782,0.000006782,1151.000000000,-4.000880852,0.999993218,0.999993218
0.001329210,0.000006782,0.000006782,1151.000000000,-4.000880852,0.999993218,0.999993218
0.001491970,0.000006782,0.000006782,1151.000000000,-4.000880852,0.999993218,0.999993218
0.001681858,0.000006782,0.000006782,1151.000000000,-4.000880852,0.999993218,0.999993218
0.001898872,0.000006782,0.000006782,1151.000000000,-4.000880852,0.999993218,0.999993218
0.002115885,0.000006782,0.000006782,1151.000000000,-4.000880852,0.999993218,0.999993218
0.002360026,0.000006782,0.000006782,1151.000000000,-4.000880852,0.999993218,0.999993218
0.002631293,0.000006782,0.000006782,1151.000000000,-4.000880852,0.999993218,0.999993218
0.002929688,0.000006782,0.000006782,1151.000000000,-4.000880852,0.999993218,0.999993218
0.003282335,0.000006782,0.000006782,1151.000000000,-4.000880852,0.999993218,0.999993218
0.003662109,0.000006782,0.000006782,1151.000000000,-4.000880852,0.999993218,0.999993218
0.004069010,0.000006782,0.000006782,1151.000000000,-4.000880852,0.999993218,0.999993218
0.004530165,0.000006782,0.000006782,1151.000000000,-4.000880852,0.999993218,0.999993218
0.005045573,0.000013563,0.000013563,2303.000000000,-4.000880852,0.999986437,0.999986437
0.005615234,0.000027127,0.000027127,2879.000000000,-4.000880852,0.999972873,0.999972873
0.006239149,0.000033908,0.000033908,4031.000000000,-4.000880852,0.999966092,0.999966092
0.006917318,0.000040690,0.000040690,3455.000000000,-4.000880852,0.999959310,0.999959310
0.007676866,0.000040690,0.000040690,3455.000000000,-4.000880852,0.999959310,0.999959310
0.008490668,0.000040690,0.000040690,3455.000000000,-4.000880852,0.999959310,0.999959310
0.009412977,0.000040690,0.000040690,3455.000000000,-4.000880852,0.999959310,0.999959310
0.010416667,0.000040690,0.000040690,3455.000000000,-4.000880852,0.999959310,0.999959310
0.011528863,0.000054253,0.000054253,4415.000000000,-4.000881712,0.999945747,0.999945747
0.012749566,0.000067817,0.000067817,3647.000000000,-4.000881712,0.999932183,0.999932183
0.014078776,0.000088162,0.000088162,5855.000000000,-4.000888475,0.999911838,0.999911838
0.015543620,0.000094944,0.000094944,5759.000000000,-4.000888475,0.999905056,0.999905056
0.017171224,0.000115289,0.000115289,4549.400000000,-4.000888475,0.999884711,0.999884711
0.018961589,0.000135634,0.000135634,4291.571428571,-4.000888338,0.999864366,0.999864366
0.020914714,0.000155979,0.000155979,5231.000000000,-4.000888338,0.999844021,0.999844021
0.023084852,0.000162760,0.000162760,5135.000000000,-4.000888338,0.999837240,0.999837240
0.025472005,0.000189887,0.000189887,4999.727272727,-4.000888338,0.999810113,0.999810113
0.028103299,0.000210232,0.000210232,4174.127272727,-4.000888338,0.999789768,0.999789768
0.030978733,0.000217014,0.000217014,4135.727272727,-4.000888338,0.999782986,0.999782986
0.034152561,0.000230577,0.000230577,4099.571428571,-4.000891813,0.999769423,0.999769423
0.037651910,0.000278049,0.000278049,3164.257142857,-4.000896477,0.999721951,0.999721951
0.041503906,0.000311957,0.000311957,2946.657142857,-4.000896533,0.999688043,0.999688043
0.045735677,0.000352648,0.000352648,2141.171428571,-4.000889930,0.999647352,0.999647352
0.050374349,0.000379774,0.000379774,2026.657142857,-4.000893507,0.999620226,0.999620226
0.055501302,0.000420464,0.000420464,1763.342857143,-4.000895569,0.999579536,0.999579536
0.061116536,0.000474718,0.000474718,1678.939141973,-4.000895569,0.999525282,0.999525282
0.067301432,0.000515408,0.000515408,1430.603007519,-4.000895569,0.999484592,0.999484592
0.074110243,0.000576443,0.000576443,1277.171428571,-4.000895569,0.999423557,0.999423557
0.081597222,0.000664605,0.000664605,975.386813187,-4.000881797,0.999335395,0.999335395
0.089843750,0.000725640,0.000725640,812.714285714,-4.000871478,0.999274360,0.999274360
0.098904080,0.000779894,0.000779894,750.193277311,-4.000876165,0.999220106,0.999220106
0.108886719,0.000840929,0.000840929,703.332467532,-4.000876642,0.999159071,0.999159071
0.119873047,0.000888401,0.000888401,641.972471007,-4.000876642,0.999111599,0.999111599
0.131944444,0.000969781,0.000969781,598.065891653,-4.000883016,0.999030219,0.999030219
0.145236545,0.001098633,0.001098633,522.780219780,-4.000880829,0.998901367,0.998901367
0.159857856,0.001227485,0.001227485,459.768843813,-4.000899860,0.998772515,0.998772515
0.175944010,0.001369900,0.001369900,406.216783217,-4.000899109,0.998630100,0.998630100
0.193630642,0.001471625,0.001471625,371.871919345,-4.000900991,0.998528375,0.998528375
0.213080512,0.001573351,0.001573351,342.205415684,-4.000899782,0.998426649,0.998426649
0.234483507,0.001736111,0.001776801,311.948411908,-4.000897422,0.998274061,0.998274061
0.258029514,0.001898872,0.001939562,281.540410946,-4.000908407,0.998111301,0.998111301
0.283935547,0.002027724,0.002068414,265.575967218,-4.000908378,0.997982449,0.997982449
0.312445747,0.002224392,0.002305773,248.963563251,-4.000908167,0.997795953,0.997795953
0.343804253,0.002468533,0.002549913,220.016126182,-4.000908911,0.997551812,0.997551812
0.378282335,0.002644857,0.002726237,201.258142260,-4.000901007,0.997375488,0.997375488
0.416232639,0.002827962,0.002909342,188.150540635,-4.000910227,0.997192383,0.997192383
0.457953559,0.003017849,0.003099230,175.752304688,-4.000914382,0.997002496,0.997002496
0.503851997,0.003268772,0.003350152,162.155334590,-4.000918063,0.996751573,0.996751573
0.554361979,0.003512912,0.003601074,151.196913051,-4.000900925,0.996510824,0.996510824
0.609917535,0.003723145,0.003818088,142.620050636,-4.000924399,0.996303982,0.996303982
0.671034071,0.003987630,0.004102919,133.170301368,-4.000924388,0.996049669,0.996049669
0.738254123,0.004292806,0.004448785,124.023344712,-4.000899800,0.995754666,0.995754666
0.812201606,0.004645454,0.004801432,113.918533963,-4.000870798,0.995402018,0.995402018
0.893554687,0.004964193,0.005099826,105.464193065,-4.000862611,0.995083279,0.995083279
0.983018663,0.005377875,0.005574544,97.722054502,-4.000835321,0.994689941,0.994689941
1.081434462,0.005560981,0.005764431,94.270454611,-4.000851636,0.994510227,0.994510227
1.189697266,0.005764431,0.005981445,91.224610488,-4.000879578,0.994313558,0.994313558
1.308783637,0.006130642,0.006361220,85.792910621,-4.000908113,0.993943956,0.993943956
1.439805773,0.006490072,0.006761339,80.792588174,-4.000881480,0.993604872,0.993604872
1.583930122,0.006754557,0.007025825,77.045410586,-4.000862341,0.993350559,0.993350559
1.742458767,0.006958008,0.007229275,74.639708019,-4.000862234,0.993157281,0.993157281
1.916829427,0.007066515,0.007358127,73.687094099,-4.000854333,0.993058946,0.993058946
2.108642578,0.007215712,0.007575141,72.511114150,-4.000886602,0.992933485,0.992933485
2.319634332,0.007351345,0.007690430,70.698040368,-4.000916603,0.992797852,0.992797852
2.551730686,0.007581923,0.007988824,69.019030915,-4.000919458,0.992580838,0.992580838
2.807047526,0.007602268,0.008009169,68.867331959,-4.000938888,0.992560493,0.992560493
3.087890625,0.007656521,0.008056641,67.989530195,-4.000942123,0.992513021,0.992513021
3.396809896,0.008090549,0.008619520,65.187805513,-4.000951615,0.992123074,0.992123074
3.736626519,0.008266873,0.008809408,63.687904101,-4.000915521,0.991943359,0.991943359
4.110432943,0.008375380,0.008924696,62.789335502,-4.000919748,0.991838243,0.991838243
4.521620009,0.008728027,0.009311252,60.643077658,-4.000940954,0.991502550,0.991502550
4.973931207,0.008870443,0.009528266,60.203682789,-4.000894706,0.991387261,0.991387261
5.471462674,0.008680556,0.009351942,61.742165014,-4.000890731,0.991604275,0.991604275
6.018771701,0.008687337,0.009385851,61.662769077,-4.000861790,0.991600884,0.991600884
6.620795356,0.008700901,0.009453668,61.971474169,-4.000888621,0.991594103,0.991594103
7.283040365,0.008721246,0.009582520,62.968596317,-4.000855004,0.991617839,0.991617839
8.011501736,0.009006076,0.009955512,61.345035073,-4.000843185,0.991336399,0.991336399
8.812798394,0.008965386,0.009982639,61.685118768,-4.000891005,0.991400825,0.991400825
9.694227431,0.008931478,0.009935167,61.850359421,-4.000907426,0.991427951,0.991427951
10.663818359,0.008884006,0.009806315,61.428368261,-4.000901397,0.991444906,0.991444906
11.730360243,0.008822971,0.009975857,63.455563026,-4.000870613,0.991590712,0.991590712
12.903564453,0.008761936,0.009758843,62.973071644,-4.000884938,0.991624620,0.991624620
14.194091797,0.009026421,0.009962294,60.376144310,-4.000853611,0.991319444,0.991319444
