time,mean_squared_displacement,mean_quartic_displacement,non_gaussian_parameter,energy,particle_overlap,type_overlap
699,1040.699456109,2167797.292768690,0.000770632,-0.400715308,0.000292460,0.000038147
771,1148.161388821,2639116.977949354,0.000952267,-0.396060059,0.000301785,0.000028822
851,1267.249191284,3216016.251324124,0.001276049,-0.400437364,0.000289917,0.000027974
939,1397.506668091,3908215.980312771,0.000532610,-0.397669569,0.000228882,0.000033061
1036,1542.611684163,4764178.113271077,0.001012947,-0.400745570,0.000214471,0.000027974
1142,1701.259662204,5794304.340891520,0.000983677,-0.397911978,0.000195821,0.000037299
1259,1874.650234646,7042502.289372762,0.001977855,-0.397456208,0.000185649,0.000028822
1388,2065.869352553,8553457.286451552,0.002077028,-0.398341467,0.000184801,0.000029670
1530,2277.126786974,10384608.460452609,0.001344573,-0.399973410,0.000138177,0.000022888
1686,2509.483590020,12599141.654754639,0.000309515,-0.399533653,0.000126309,0.000033061
1857,2763.428154839,15271411.713950263,-0.000124783,-0.399205719,0.000109355,0.000027974
2046,3046.264678955,18556247.528349135,-0.000195170,-0.400456529,0.000099182,0.000027974
2253,3353.768461439,22505920.021798030,0.000442871,-0.398363751,0.000093248,0.000033061
2481,3692.050052219,27299023.635108098,0.001325870,-0.397953327,0.000084771,0.000020345
2732,4064.917590671,33085851.870769925,0.001161683,-0.400055048,0.000073751,0.000033061
3008,4475.863321940,40129157.279639348,0.001549798,-0.400484875,0.000068665,0.000029670
3312,4929.612392849,48697329.394866943,0.001932340,-0.400274979,0.000060187,0.000024584
3646,5428.284547594,58989692.071514554,0.000943359,-0.399871721,0.000060187,0.000035604
4014,5975.214586046,71438898.196680710,0.000434835,-0.402072390,0.000053406,0.000022040
4419,6575.156343248,86469080.568086416,0.000021343,-0.397697847,0.000053406,0.000032213
4864,7239.731887817,104915871.116738215,0.000819197,-0.399214173,0.000040690,0.000031365
5354,7971.930497911,127201585.887317240,0.000749811,-0.399869958,0.000034756,0.000025431
5893,8775.308341132,154166561.316635132,0.000971627,-0.399923922,0.000039842,0.000025431
6486,9655.894366794,186809788.431874603,0.001780765,-0.398547503,0.000038147,0.000023736
7138,10631.296890259,226340540.531326294,0.001255721,-0.400017771,0.000027974,0.000027974
7855,11696.740880330,274114593.141840637,0.001744856,-0.399453797,0.000025431,0.000022040
8644,12869.344741821,331496753.600026429,0.000736320,-0.401549317,0.000025431,0.000032213
9512,14152.794309828,400995904.208643615,0.000939045,-0.400011631,0.000019497,0.000027974
10467,15569.403286404,485407757.601218343,0.001184343,-0.399664236,0.000019497,0.000031365
