time,mean_squared_displacement,mean_quartic_displacement,non_gaussian_parameter,energy,particle_overlap,type_overlap
1,1.813776652,7.881337484,0.197843589,-0.199582658,0.150725471,0.000033061
2,3.637218899,28.352474637,0.071516561,-0.198844397,0.079691569,0.000024584
3,5.468341404,61.938359578,0.035631291,-0.198867249,0.054154290,0.000025431
4,7.298884074,109.099421183,0.023901527,-0.200554410,0.041236877,0.000030518
5,9.131201850,169.789786445,0.018144086,-0.199183237,0.033061557,0.000033061
6,10.961686876,243.826994154,0.014570778,-0.200349711,0.028004116,0.000027127
7,12.785086738,330.986182319,0.012415564,-0.201578129,0.024201287,0.000027127
8,14.604685465,431.221255832,0.010838606,-0.200186791,0.021291097,0.000026279
10,18.251266479,671.702958849,0.008220005,-0.197983974,0.016944885,0.000035604
12,21.883861966,963.476465861,0.005912118,-0.202475162,0.014315287,0.000024584
14,25.542651706,1312.411712646,0.005784589,-0.198360288,0.012237549,0.000022888
16,29.217849731,1717.186613295,0.005743736,-0.202091198,0.010661655,0.000030518
19,34.677486844,2417.505440606,0.005153271,-0.199841829,0.009202745,0.000022040
22,40.182676527,3241.513649835,0.003738306,-0.199880884,0.007887099,0.000017802
25,45.669243707,4186.103468153,0.003496215,-0.200318638,0.007100423,0.000024584
29,52.990317451,5631.342809041,0.002691744,-0.200495299,0.005818685,0.000026279
33,60.292756822,7288.047431098,0.002392345,-0.197179331,0.005268521,0.000035604
38,69.449983385,9663.702226427,0.001735394,-0.201494706,0.004604763,0.000031365
43,78.498455471,12342.012132433,0.001411628,-0.202166507,0.003952026,0.000026279
49,89.443171183,16009.709058974,0.000563396,-0.200920720,0.003512912,0.000029670
55,100.452061971,20210.406763713,0.001410523,-0.198970634,0.003116184,0.000031365
62,113.234412299,25653.786797418,0.000342890,-0.200919073,0.002792358,0.000022040
70,127.998467339,32795.290005154,0.000815260,-0.198937915,0.002379523,0.000027127
78,142.519609239,40705.016859266,0.001973241,-0.199615385,0.002193875,0.000023736
87,158.998625014,50644.082661947,0.001625616,-0.201569908,0.001966688,0.000023736
97,177.420040554,63032.983747694,0.001216233,-0.198636718,0.001842075,0.000025431
108,197.617318047,78125.864466349,0.000256449,-0.199916618,0.001647949,0.000027127
121,221.280899048,97998.832909478,0.000688530,-0.200981432,0.001383464,0.000027974
135,246.798548381,121985.221374512,0.001350087,-0.197921150,0.001241048,0.000026279
150,274.194929335,150567.688405355,0.001335612,-0.198442349,0.001138475,0.000024584
167,305.276813083,186677.982860989,0.001542188,-0.200101797,0.001090156,0.000030518
186,339.903862847,231305.976181030,0.000995074,-0.200976410,0.000879924,0.000037299
207,378.184570312,286347.249504937,0.001014645,-0.199531647,0.000836690,0.000031365
230,420.150965373,353380.559846666,0.000888530,-0.200378086,0.000783285,0.000033908
255,465.699074639,434045.926825629,0.000650172,-0.199977578,0.000692579,0.000043233
283,516.929009332,534336.754694621,-0.000207589,-0.196891338,0.000586616,0.000029670
313,571.242687649,652381.531926473,-0.000415101,-0.198136056,0.000555250,0.000032213
347,633.484349569,802260.039523655,-0.000450482,-0.202944991,0.000501845,0.000033908
384,701.055126614,982087.962370131,-0.000903707,-0.199732058,0.000482347,0.000030518
425,776.224694146,1204244.347986857,-0.000701908,-0.199038427,0.000419617,0.000027127
470,857.865366618,1469483.061080933,-0.001646757,-0.198689844,0.000373840,0.000029670
519,947.582646688,1795523.483574761,-0.000194490,-0.201383641,0.000362820,0.000027127
573,1046.004277547,2187766.351567586,-0.000254703,-0.197873281,0.000310262,0.000034756
633,1156.335486518,2674234.990695530,-0.000018614,-0.200343363,0.000279744,0.000022040
699,1276.122080485,3255416.404076470,-0.000493450,-0.200444909,0.000259399,0.000024584
771,1407.826809353,3961451.379292806,-0.000652472,-0.199645165,0.000246684,0.000028822
851,1552.960257636,4821906.358362834,-0.000324301,-0.201030532,0.000172933,0.000037299
939,1713.109130859,5868662.807920668,-0.000152126,-0.198336447,0.000183953,0.000027974
1036,1889.904693604,7135255.536841499,-0.001168395,-0.199046278,0.000162760,0.000026279
1142,2085.008134630,8689335.572738647,-0.000618470,-0.198741782,0.000152588,0.000032213
1259,2299.112998115,10572041.634757148,0.000003815,-0.199354273,0.000133938,0.000021193
1388,2534.219901191,12845214.033326890,0.000047147,-0.200763919,0.000132243,0.000018650
1530,2793.534896851,15613526.236104330,0.000363943,-0.199029665,0.000124613,0.000029670
1686,3076.439524333,18933563.762573242,0.000232777,-0.200180037,0.000105964,0.000044929
1857,3388.147984823,22975534.182922363,0.000697171,-0.199058303,0.000108507,0.000028822
2046,3733.279184977,27898189.641493056,0.000817132,-0.199124985,0.000087314,0.000032213
2253,4112.216403537,33857545.368884616,0.001079233,-0.201277863,0.000069512,0.000022888
2481,4527.787962172,41036231.111153498,0.000828372,-0.199666282,0.000075446,0.000028822
2732,4983.588461982,49737541.473882042,0.001291429,-0.198775826,0.000061883,0.000032213
3008,5488.377475315,60249468.772679649,0.000053937,-0.198289378,0.000061883,0.000028822
3312,6045.209650675,73101475.326188833,0.000144303,-0.200892886,0.000051710,0.000031365
3646,6653.881601969,88590496.118464157,0.000457850,-0.199467302,0.000042386,0.000027127
4014,7328.407957289,107545468.506718948,0.001235799,-0.200196424,0.000044929,0.000028822
4419,8067.484675090,130392461.567548960,0.001710717,-0.201340412,0.000043233,0.000028822
4864,8878.582402547,157981142.640002787,0.002029967,-0.200251968,0.000040690,0.000024584
5354,9777.905327691,191362097.265652120,0.000759741,-0.198340357,0.000034756,0.000032213
5893,10771.398635864,232247355.497295797,0.000854676,-0.199313230,0.000024584,0.000022040
6486,11857.215091281,281282841.537982523,0.000325955,-0.199958768,0.000027974,0.000029670
7138,13056.307213677,341269366.704338908,0.000969960,-0.200487974,0.000026279,0.000027127
7855,14369.392311944,413618526.024695516,0.001577004,-0.198416377,0.000024584,0.000018650
8644,15812.223690457,501215224.641864359,0.002296156,-0.201651825,0.000016954,0.000024584
9512,17394.208823310,606423910.556516886,0.002131043,-0.199451416,0.000018650,0.000027127
10467,19137.621173435,733990775.449476480,0.002025206,-0.201276254,0.000016954,0.000032213
