time,mean_squared_displacement,mean_quartic_displacement,non_gaussian_parameter,energy,particle_overlap,type_overlap
0.000027127,0.000006782,0.000006782,1151.000000000,-1.998978793,0.999993218,0.999993218
0.000054253,0.000013563,0.000013563,2303.000000000,-1.998975435,0.999986437,0.999986437
0.000081380,0.000013563,0.000013563,2303.000000000,-1.998975435,0.999986437,0.999986437
0.000108507,0.000016954,0.000016954,2447.000000000,-1.998972149,0.999983046,0.999983046
0.000135634,0.000018650,0.000018650,2735.000000000,-1.998971750,0.999981350,0.999981350
0.000162760,0.000022040,0.000022040,3311.000000000,-1.998973708,0.999977960,0.999977960
0.000189887,0.000028822,0.000028822,4031.000000000,-1.998971702,0.999971178,0.999971178
0.000217014,0.000032213,0.000032213,4607.000000000,-1.998972141,0.999967787,0.999967787
0.000271267,0.000042386,0.000042386,5471.000000000,-1.998971075,0.999957614,0.999957614
0.000325521,0.000054253,0.000054253,5759.000000000,-1.998974468,0.999945747,0.999945747
0.000379774,0.000057644,0.000057644,5903.000000000,-1.998969231,0.999942356,0.999942356
0.000434028,0.000067817,0.000067817,6095.000000000,-1.998974458,0.999932183,0.999932183
0.000515408,0.000084771,0.000084771,4847.000000000,-1.998972597,0.999915229,0.999915229
0.000596788,0.000098334,0.000098334,4223.000000000,-1.998969428,0.999901666,0.999901666
0.000678168,0.000110202,0.000110202,4175.000000000,-1.998963015,0.999889798,0.999889798
0.000786675,0.000128852,0.000128852,3944.600000000,-1.998960266,0.999871148,0.999871148
0.000895182,0.000139025,0.000139025,3954.200000000,-1.998965454,0.999860975,0.999860975
0.001030816,0.000161065,0.000161065,3529.742857143,-1.998965393,0.999838935,0.999838935
0.001166450,0.000186496,0.000186496,2963.342857143,-1.998960877,0.999813504,0.999813504
0.001329210,0.000215318,0.000215318,2498.085714286,-1.998963777,0.999784682,0.999784682
0.001491970,0.000242445,0.000242445,2404.142857143,-1.998963347,0.999757555,0.999757555
0.001681858,0.000272963,0.000272963,2010.085714286,-1.998971029,0.999727037,0.999727037
0.001898872,0.000318739,0.000318739,1893.410389610,-1.998979479,0.999681261,0.999681261
0.002115885,0.000352648,0.000352648,1633.971428571,-1.998983391,0.999647352,0.999647352
0.002360026,0.000391642,0.000391642,1455.571428571,-1.998984598,0.999608358,0.999608358
0.002631293,0.000425551,0.000425551,1313.229488159,-1.998995908,0.999574449,0.999574449
0.002929688,0.000483195,0.000483195,1142.999453178,-1.999003250,0.999516805,0.999516805
0.003282335,0.000544230,0.000544230,1007.400651980,-1.998995099,0.999455770,0.999455770
0.003662109,0.000613742,0.000613742,890.691626021,-1.998979270,0.999386258,0.999386258
0.004069010,0.000676473,0.000676473,785.575277354,-1.998987685,0.999323527,0.999323527
0.004530165,0.000762939,0.000762939,693.505200063,-1.998978435,0.999237061,0.999237061
0.005045573,0.000842624,0.000842624,617.851420594,-1.998967083,0.999157376,0.999157376
0.005615234,0.000930786,0.000930786,556.794503087,-1.998951866,0.999069214,0.999069214
0.006239149,0.001049466,0.001049466,492.750122453,-1.998954171,0.998950534,0.998950534
0.006917318,0.001173231,0.001173231,438.316428610,-1.998969668,0.998826769,0.998826769
0.007676866,0.001296997,0.001296997,397.653694209,-1.998971274,0.998703003,0.998703003
0.008490668,0.001422458,0.001422458,360.248971686,-1.998953462,0.998577542,0.998577542
0.009412977,0.001556396,0.001556396,330.689456623,-1.998940860,0.998443604,0.998443604
0.010416667,0.001729329,0.001729329,297.731183961,-1.998938703,0.998270671,0.998270671
0.011528863,0.001915826,0.001915826,268.660401869,-1.998943944,0.998084174,0.998084174
0.012749566,0.002085368,0.002087063,245.503816281,-1.998953806,0.997915480,0.997915480
0.014078776,0.002283732,0.002285428,223.948747573,-1.998928035,0.997717116,0.997717116
0.015543620,0.002512614,0.002516005,202.689273074,-1.998921511,0.997489081,0.997489081
0.017171224,0.002794054,0.002799140,181.146269938,-1.998915040,0.997208489,0.997208489
0.018961589,0.003134833,0.003151788,161.645450233,-1.998890270,0.996871101,0.996871101
0.020914714,0.003477308,0.003507826,145.729168695,-1.998895508,0.996532864,0.996532864
0.023084852,0.003879123,0.003924900,130.739486842,-1.998880935,0.996136136,0.996136136
0.025472005,0.004241943,0.004287720,119.209846049,-1.998849407,0.995773315,0.995773315
0.028103299,0.004672580,0.004726834,108.059906312,-1.998871133,0.995346917,0.995346917
0.030978733,0.005160862,0.005242242,98.018282128,-1.998887580,0.994867113,0.994867113
0.034152561,0.005666097,0.005774604,89.535774747,-1.998901822,0.994370355,0.994370355
0.037651910,0.006225586,0.006361220,81.580008110,-1.998875785,0.993819343,0.993819343
0.041503906,0.006822374,0.006993612,74.609526473,-1.998883907,0.993232727,0.993232727
0.045735677,0.007553101,0.007793850,67.716674153,-1.998903070,0.992524041,0.992524041
0.050374349,0.008287218,0.008541531,61.500605871,-1.998923672,0.991796705,0.991796705
0.055501302,0.009107802,0.009441800,56.173585162,-1.998934845,0.990998162,0.990998162
0.061116536,0.010035197,0.010431925,50.991174552,-1.998989248,0.990091960,0.990091960
0.067301432,0.011040582,0.011537340,46.502631325,-1.998919986,0.989118788,0.989118788
0.074110243,0.012218899,0.012834337,42.095770036,-1.998927816,0.987976922,0.987976922
0.081597222,0.013398912,0.014151679,38.530735698,-1.998920040,0.986837599,0.986837599
0.089843750,0.014785767,0.015641954,34.871097047,-1.998910440,0.985489739,0.985489739
0.098904080,0.016221788,0.017278035,31.929475134,-1.998866788,0.984104580,0.984104580
0.108886719,0.017837524,0.019176907,29.209538174,-1.998838747,0.982565986,0.982565986
0.119873047,0.019636366,0.021216498,26.575608979,-1.998845768,0.980846829,0.980846829
0.131944444,0.021596273,0.023688422,24.468658260,-1.998842327,0.979006449,0.979006449
0.145236545,0.023678250,0.026185777,22.423011619,-1.998811474,0.977055868,0.977055868
0.159857856,0.025992499,0.029042562,20.540150116,-1.998827642,0.974908617,0.974908617
0.175944010,0.028340658,0.031955295,18.936207351,-1.998860997,0.972732544,0.972732544
0.193630642,0.030953301,0.035234239,17.421351123,-1.998796071,0.970314874,0.970314874
0.213080512,0.033860948,0.038955688,16.008542715,-1.998898581,0.967661540,0.967661540
0.234483507,0.037156847,0.043189155,14.650163472,-1.998827772,0.964664035,0.964664035
0.258029514,0.040508694,0.047558255,13.504228589,-1.998737580,0.961608887,0.961608887
0.283935547,0.044508192,0.053056505,12.402100995,-1.998690066,0.958058675,0.958058675
0.312445747,0.048538208,0.058709039,11.471743339,-1.998729621,0.954502530,0.954502530
0.343804253,0.052963257,0.065149943,10.624102354,-1.998876312,0.950656467,0.950656467
0.378282335,0.058035956,0.072557237,9.781911967,-1.998830160,0.946276347,0.946276347
0.416232639,0.063149346,0.080113729,9.054940257,-1.998792397,0.941874186,0.941874186
0.457953559,0.068717109,0.088717990,8.400898078,-1.998920682,0.937177870,0.937177870
0.503851997,0.074857924,0.098583645,7.799331385,-1.998782989,0.932088216,0.932088216
0.554361979,0.081442939,0.109761556,7.274822802,-1.998745893,0.926756965,0.926756965
0.609917535,0.088409424,0.121307373,6.760988466,-1.998839455,0.921105279,0.921105279
0.671034071,0.096023560,0.135065715,6.325429543,-1.999034497,0.915161133,0.915161133
0.738254123,0.104434543,0.150948419,5.920431586,-1.998824979,0.908788045,0.908788045
0.812201606,0.113589817,0.168685913,5.537027382,-1.998606772,0.901875814,0.901875814
0.893554687,0.122963799,0.187303331,5.193925824,-1.998699440,0.894955953,0.894955953
0.983018663,0.132937961,0.208189223,4.891145066,-1.998536007,0.887743632,0.887743632
1.081434462,0.143898858,0.231313070,4.586137507,-1.998552411,0.879975213,0.879975213
1.189697266,0.155605740,0.258007473,4.328511307,-1.998568896,0.872025384,0.872025384
1.308783637,0.168640137,0.289396498,4.088823980,-1.998665557,0.863483853,0.863483853
1.439805773,0.182096693,0.323978000,3.884972826,-1.998671479,0.854879591,0.854879591
1.583930122,0.196940104,0.363652547,3.688648964,-1.998580504,0.845799764,0.845799764
1.742458767,0.212456597,0.407864041,3.518422933,-1.998593432,0.836684333,0.836684333
1.916829427,0.228993734,0.457784017,3.364943498,-1.998628804,0.827332391,0.827332391
2.108642578,0.245863173,0.511789958,3.233949621,-1.998501339,0.817988078,0.817988078
2.319634332,0.264792548,0.573871189,3.093045676,-1.998473066,0.807935927,0.807935927
2.551730686,0.285242716,0.643498739,2.954796176,-1.998447963,0.797344632,0.797344632
2.807047526,0.307178073,0.723551432,2.833890812,-1.998051295,0.786693149,0.786693149
3.087890625,0.329917060,0.809766981,2.718995588,-1.998183796,0.776099311,0.776099311
3.396809896,0.353863186,0.906380547,2.617787023,-1.998206366,0.765276591,0.765276591
3.736626519,0.379862467,1.019080268,2.530149963,-1.998563206,0.754308912,0.754308912
4.110432943,0.407179091,1.144258287,2.449445140,-1.998332832,0.743030124,0.743030124
4.521620009,0.436621772,1.282341851,2.362413869,-1.998371831,0.731360541,0.731360541
4.973931207,0.468332926,1.442991469,2.288163086,-1.998805934,0.719558716,0.719558716
5.471462674,0.502683851,1.623967489,2.212284524,-1.998595236,0.707006666,0.707006666
6.018771701,0.538399590,1.827635023,2.151506195,-1.998739910,0.695176866,0.695176866
6.620795356,0.578163995,2.062756009,2.085043484,-1.998894648,0.681878832,0.681878832
7.283040365,0.619744195,2.327516344,2.029679739,-1.998424146,0.669141134,0.669141134
8.011501736,0.664822049,2.624442206,1.968773522,-1.997750872,0.655992296,0.655992296
8.812798394,0.714050293,2.965460883,1.908001444,-1.998044942,0.642210219,0.642210219
9.694227431,0.767193264,3.352761163,1.848163695,-1.997726072,0.627885607,0.627885607
10.663818359,0.824079725,3.800884671,1.798465495,-1.998131250,0.613564385,0.613564385
11.730360243,0.885403103,4.292734782,1.738063671,-1.997733276,0.598639594,0.598639594
12.903564453,0.954383002,4.882595486,1.680188012,-1.996743263,0.582557678,0.582557678
14.194091797,1.025115967,5.520660400,1.626480363,-1.997649161,0.566993713,0.566993713
15.613661024,1.101752387,6.263887193,1.579852808,-1.997263643,0.551057604,0.551057604
17.175211589,1.185333252,7.088880751,1.522610960,-1.997642830,0.534624736,0.534624736
18.892903646,1.275663588,8.058456421,1.475996327,-1.997811284,0.517896864,0.517896864
20.782362196,1.373080783,9.166127523,1.430698066,-1.998312216,0.500926548,0.500926548
