time,mean_squared_displacement,mean_quartic_displacement,non_gaussian_parameter,energy,particle_overlap,type_overlap
15344,37.140280830,4367.590038723,0.582966712,-2.596283617,0.038064745,0.018025716
16882,40.594716390,5126.476845635,0.555259705,-2.596201858,0.032987807,0.016569350
18574,44.384535048,6028.003346761,0.529790071,-2.595546310,0.028666178,0.014961243
20436,48.479804145,7076.783981323,0.505371618,-2.598073442,0.024700589,0.013587104
22484,52.985004001,8306.622407701,0.479275999,-2.599395741,0.021364000,0.012138367
24737,57.958653768,9793.886723836,0.457625443,-2.598587375,0.018353780,0.010837979
27215,63.442664252,11545.568991767,0.434130994,-2.594962200,0.015891181,0.009830051
29941,69.459921943,13605.814193726,0.409894404,-2.595672480,0.013657464,0.008710225
32940,76.118593004,16079.194100274,0.387465269,-2.598179656,0.011722141,0.007807414
36238,83.367626614,19002.845684475,0.366918759,-2.596895085,0.009968228,0.006930881
39866,91.346260919,22521.472235786,0.349324213,-2.596523156,0.008433872,0.006110297
43857,100.076292250,26640.081985474,0.329782529,-2.595708107,0.007257250,0.005443149
48247,109.722308689,31573.823304918,0.311182115,-2.596460279,0.006350199,0.004839579
53077,120.300399780,37421.993484497,0.292717408,-2.596703967,0.005510118,0.004187690
58390,131.943150838,44424.478359646,0.275743212,-2.593982981,0.004666646,0.003721449
64234,144.690528022,52849.335235596,0.262095530,-2.594703704,0.004009671,0.003259447
70662,158.835991753,62974.816748725,0.247938637,-2.596277789,0.003510369,0.002945794
77733,174.204223633,74814.985917833,0.232517931,-2.597072821,0.003117879,0.002543132
85511,191.243459066,89281.019444784,0.220380979,-2.598996735,0.002744887,0.002343072
94067,209.808307224,106414.648310343,0.208612785,-2.598036195,0.002386305,0.002090454
103479,230.414040460,126985.019154867,0.195820277,-2.597935720,0.002133687,0.001879374
113832,253.035552979,151420.537367079,0.182339666,-2.597080985,0.001859029,0.001645406
125220,277.747567071,180690.008104112,0.171006578,-2.595593441,0.001610650,0.001486037
137747,304.870761447,215653.941472371,0.160009723,-2.595706764,0.001469082,0.001320733
151527,334.839345296,258083.539781359,0.150871718,-2.596730752,0.001285977,0.001210531
166685,367.945848253,309059.983111911,0.141378642,-2.596977159,0.001154582,0.001041836
183359,404.042995877,369983.772152371,0.133116912,-2.597864705,0.000999451,0.000962999
201700,443.886055840,443262.737996419,0.124779443,-2.596698868,0.000885857,0.000874837
221876,487.504801432,529834.640530056,0.114647571,-2.599510429,0.000815498,0.000740899
244069,535.334493001,634725.610190497,0.107371324,-2.597147718,0.000754462,0.000699361
268482,588.692284478,762903.549073961,0.100641159,-2.594199372,0.000683255,0.000623067
295336,646.960840861,915966.557876587,0.094133096,-2.596555631,0.000600179,0.000551012
324875,710.882424249,1099587.800421821,0.087868412,-2.597722337,0.000543382,0.000484890
357368,781.531936646,1321451.004813300,0.081673682,-2.600688021,0.000455221,0.000453525
393111,859.106492784,1588589.951053196,0.076112259,-2.597368974,0.000453525,0.000445896
432428,943.672719320,1907092.766484578,0.070707319,-2.600179846,0.000430637,0.000395033
475677,1037.050643921,2295249.078698052,0.067017716,-2.598745362,0.000340780,0.000328912
523251,1139.032384237,2754717.397157457,0.061551756,-2.599213075,0.000299242,0.000315348
575582,1252.980923123,3315631.468551636,0.055875630,-2.597085988,0.000264486,0.000261095
633147,1377.709486220,3992434.322719998,0.051629250,-2.598061956,0.000263638,0.000273810
696468,1514.401241726,4804780.998998006,0.047449583,-2.593765079,0.000239054,0.000222948
766121,1665.469984266,5793667.884769016,0.044295413,-2.599057398,0.000189039,0.000185649
842740,1832.137807210,6993128.984631008,0.041587323,-2.597664023,0.000201755,0.000192430
927020,2014.429982503,8430799.225090874,0.038740276,-2.597066076,0.000166999,0.000172933
1019729,2214.927970039,10168659.860048082,0.036290411,-2.596979441,0.000153436,0.000144958
