time,mean_squared_displacement,mean_quartic_displacement,non_gaussian_parameter,energy,particle_overlap,type_overlap
29941,2464.782635159,12271209.795974731,0.009924878,-1.796951730,0.000147502,0.000096639
32940,2710.942501492,14849459.420020210,0.010252569,-1.798763017,0.000121223,0.000086466
36238,2980.769683838,17928440.065455120,0.008890911,-1.796686728,0.000107659,0.000080532
39866,3279.450427585,21705075.835908677,0.009056648,-1.796241287,0.000090705,0.000090705
43857,3607.063712226,26250483.122304279,0.008753815,-1.798365364,0.000094096,0.000073751
48247,3965.767091539,31733852.314302232,0.008846730,-1.798567322,0.000094096,0.000066121
53077,4363.325698853,38417174.609395348,0.008901323,-1.797138875,0.000072055,0.000066121
58390,4802.030437893,46485159.025494047,0.007901093,-1.796519770,0.000069512,0.000069512
64234,5281.447713216,56225188.397454157,0.007812993,-1.796316763,0.000067817,0.000052558
70662,5810.172339545,67918899.206381902,0.005929006,-1.797287339,0.000055101,0.000062731
77733,6393.832312690,82263197.531378850,0.006101079,-1.798820944,0.000050863,0.000038995
85511,7032.773791843,99505129.387712270,0.005893423,-1.796189769,0.000039842,0.000047472
94067,7736.901636759,120293121.929216176,0.004772322,-1.798651711,0.000032213,0.000033061
103479,8514.319917467,145665707.447940409,0.004643768,-1.794971890,0.000041538,0.000036452
