time,mean_squared_displacement,mean_quartic_displacement,non_gaussian_parameter,energy,particle_overlap,type_overlap
0.000027127,0.000005086,0.000005086,863.000000000,-2.199122879,0.999994914,0.999994914
0.000054253,0.000006782,0.000006782,1151.000000000,-2.199123637,0.999993218,0.999993218
0.000081380,0.000010173,0.000010173,1295.000000000,-2.199120210,0.999989827,0.999989827
0.000108507,0.000010173,0.000010173,1295.000000000,-2.199120210,0.999989827,0.999989827
0.000135634,0.000011868,0.000011868,1583.000000000,-2.199119490,0.999988132,0.999988132
0.000162760,0.000016954,0.000016954,2015.000000000,-2.199118342,0.999983046,0.999983046
0.000189887,0.000027127,0.000027127,2879.000000000,-2.199119105,0.999972873,0.999972873
0.000217014,0.000032213,0.000032213,3743.000000000,-2.199118941,0.999967787,0.999967787
0.000271267,0.000044081,0.000044081,4463.000000000,-2.199118768,0.999955919,0.999955919
0.000325521,0.000052558,0.000052558,4703.000000000,-2.199120268,0.999947442,0.999947442
0.000379774,0.000059340,0.000059340,4127.000000000,-2.199115966,0.999940660,0.999940660
0.000434028,0.000064426,0.000064426,4655.000000000,-2.199114932,0.999935574,0.999935574
0.000515408,0.000074599,0.000074599,4847.000000000,-2.199117294,0.999925401,0.999925401
0.000596788,0.000083076,0.000083076,5183.000000000,-2.199118396,0.999916924,0.999916924
0.000678168,0.000094944,0.000094944,4655.000000000,-2.199121357,0.999905056,0.999905056
0.000786675,0.000111898,0.000111898,4808.600000000,-2.199119602,0.999888102,0.999888102
0.000895182,0.000122070,0.000122070,5048.600000000,-2.199118801,0.999877930,0.999877930
0.001030816,0.000135634,0.000135634,4707.800000000,-2.199117828,0.999864366,0.999864366
0.001166450,0.000157674,0.000157674,3829.400000000,-2.199111267,0.999842326,0.999842326
0.001329210,0.000179715,0.000179715,3306.200000000,-2.199113944,0.999820285,0.999820285
0.001491970,0.000194973,0.000194973,2953.742857143,-2.199118060,0.999805027,0.999805027
0.001681858,0.000220405,0.000220405,2452.485714286,-2.199124700,0.999779595,0.999779595
0.001898872,0.000250922,0.000250922,2167.571428571,-2.199125404,0.999749078,0.999749078
0.002115885,0.000264486,0.000264486,2018.428571429,-2.199125070,0.999735514,0.999735514
0.002360026,0.000300090,0.000300090,2071.228571429,-2.199137665,0.999699910,0.999699910
0.002631293,0.000318739,0.000318739,1812.028571429,-2.199137301,0.999681261,0.999681261
0.002929688,0.000361125,0.000361125,1559.010389610,-2.199130873,0.999638875,0.999638875
0.003282335,0.000410292,0.000411987,1378.845274725,-2.199135217,0.999590556,0.999590556
0.003662109,0.000445896,0.000447591,1281.271328671,-2.199141462,0.999554952,0.999554952
0.004069010,0.000481500,0.000483195,1141.423976024,-2.199139545,0.999519348,0.999519348
0.004530165,0.000542535,0.000544230,998.466362209,-2.199142176,0.999458313,0.999458313
0.005045573,0.000605265,0.000606961,893.365181037,-2.199143673,0.999395582,0.999395582
0.005615234,0.000666300,0.000667996,801.107438780,-2.199138668,0.999334547,0.999334547
0.006239149,0.000744290,0.000745985,714.469753466,-2.199132606,0.999256558,0.999256558
0.006917318,0.000801934,0.000803630,661.552817770,-2.199134045,0.999198914,0.999198914
0.007676866,0.000868056,0.000869751,611.569282386,-2.199132846,0.999132792,0.999132792
0.008490668,0.000974867,0.000998603,549.848476767,-2.199127309,0.999031915,0.999031915
0.009412977,0.001071506,0.001095242,496.996858348,-2.199140340,0.998935276,0.998935276
0.010416667,0.001171536,0.001195272,456.993611440,-2.199130752,0.998835246,0.998835246
0.011528863,0.001296997,0.001330905,412.238910889,-2.199112853,0.998712328,0.998712328
0.012749566,0.001424154,0.001458062,371.832246584,-2.199083461,0.998585171,0.998585171
0.014078776,0.001588609,0.001622518,332.091199405,-2.199082825,0.998420715,0.998420715
0.015543620,0.001734416,0.001768324,302.076472059,-2.199080278,0.998274909,0.998274909
0.017171224,0.001905653,0.001949734,274.769179492,-2.199068628,0.998106215,0.998106215
0.018961589,0.002131144,0.002178616,245.144612651,-2.199062287,0.997882419,0.997882419
0.020914714,0.002346463,0.002395630,221.943231352,-2.199080061,0.997667948,0.997667948
0.023084852,0.002582126,0.002631293,200.802613541,-2.199122982,0.997432285,0.997432285
0.025472005,0.002872043,0.002933078,181.751229810,-2.199114133,0.997145759,0.997145759
0.028103299,0.003134833,0.003195869,166.253771107,-2.199114090,0.996882968,0.996882968
0.030978733,0.003467136,0.003533257,149.465170247,-2.199093996,0.996553209,0.996553209
0.034152561,0.003845215,0.003913032,134.792835098,-2.199071099,0.996175978,0.996175978
0.037651910,0.004248725,0.004331801,121.692943477,-2.199050322,0.995777554,0.995777554
0.041503906,0.004681057,0.004786174,110.130575701,-2.199002787,0.995353699,0.995353699
0.045735677,0.005160862,0.005284627,99.511208042,-2.198982056,0.994880676,0.994880676
0.050374349,0.005688137,0.005849202,90.418520650,-2.198994220,0.994364421,0.994364421
0.055501302,0.006301880,0.006481595,81.494435378,-2.199006174,0.993757460,0.993757460
0.061116536,0.006958008,0.007176717,73.774710944,-2.198978372,0.993113200,0.993113200
0.067301432,0.007622613,0.007863363,67.180588931,-2.198987123,0.992457072,0.992457072
0.074110243,0.008317735,0.008597480,61.528557990,-2.199003124,0.991776360,0.991776360
0.081597222,0.009124756,0.009467231,56.128408944,-2.199041189,0.990990533,0.990990533
0.089843750,0.010043674,0.010509915,51.329120970,-2.199047839,0.990110609,0.990110609
0.098904080,0.011055840,0.011627197,46.755743036,-2.199029177,0.989130656,0.989130656
0.108886719,0.012107001,0.012822469,42.859217924,-2.199014120,0.988123576,0.988123576
0.119873047,0.013276842,0.014124552,39.176752105,-2.199003300,0.986994425,0.986994425
0.131944444,0.014495850,0.015469021,35.884383655,-2.198904271,0.985820346,0.985820346
0.145236545,0.015908135,0.017066108,32.779167820,-2.198840135,0.984467400,0.984467400
0.159857856,0.017471313,0.018880208,29.978125851,-2.198884132,0.982986450,0.982986450
0.175944010,0.019153171,0.020828247,27.453748831,-2.198922657,0.981394450,0.981394450
0.193630642,0.020963881,0.022976345,25.195196619,-2.198895116,0.979688856,0.979688856
0.213080512,0.022840712,0.025258382,23.252063870,-2.198895098,0.977940877,0.977940877
0.234483507,0.024978638,0.027887980,21.388907585,-2.198907917,0.975962321,0.975962321
0.258029514,0.027345445,0.030800713,19.626390391,-2.198908605,0.973758274,0.973758274
0.283935547,0.029825846,0.034054226,18.157180229,-2.199000784,0.971503364,0.971503364
0.312445747,0.032558865,0.037662082,16.787161820,-2.198953651,0.969015333,0.969015333
0.343804253,0.035503811,0.041646322,15.544186037,-2.198978491,0.966373020,0.966373020
0.378282335,0.038753933,0.046049330,14.350750949,-2.199012934,0.963466220,0.963466220
0.416232639,0.042290582,0.050991482,13.272926054,-2.198965483,0.960344103,0.960344103
0.457953559,0.046278212,0.056474474,12.197704322,-2.199035944,0.956800673,0.956800673
0.503851997,0.050365872,0.062362671,11.304366701,-2.199083007,0.953226725,0.953226725
0.554361979,0.054751926,0.069013808,10.521644666,-2.199135781,0.949479845,0.949479845
0.609917535,0.059553358,0.076468574,9.790312538,-2.199058934,0.945443047,0.945443047
0.671034071,0.064666748,0.084879557,9.154591773,-2.199235921,0.941243490,0.941243490
0.738254123,0.070109049,0.094824897,8.648892147,-2.199458427,0.936997308,0.936997308
0.812201606,0.075992160,0.104795668,8.077191974,-2.199383344,0.932272169,0.932272169
0.893554687,0.082388984,0.116714478,7.599620454,-2.199233214,0.927282545,0.927282545
0.983018663,0.089068943,0.129291111,7.148653962,-2.199071106,0.922195435,0.922195435
1.081434462,0.096566094,0.144565158,6.752322496,-2.198934069,0.916694641,0.916694641
1.189697266,0.104336209,0.160456340,6.370899147,-2.198872899,0.911033630,0.911033630
1.308783637,0.112263997,0.177124023,6.027236646,-2.198708469,0.905319214,0.905319214
1.439805773,0.120968289,0.196921455,5.728189867,-2.198762700,0.899376763,0.899376763
1.583930122,0.130232069,0.219914754,5.484107342,-2.198738503,0.893296136,0.893296136
1.742458767,0.139846802,0.244177924,5.242917381,-2.198639326,0.886985779,0.886985779
1.916829427,0.150480482,0.271611532,4.998178633,-2.198549876,0.880149841,0.880149841
2.108642578,0.161512587,0.301630656,4.781188835,-2.198523852,0.873437670,0.873437670
2.319634332,0.173597548,0.336173164,4.578046613,-2.198197572,0.866238912,0.866238912
2.551730686,0.185802884,0.372336494,4.392267065,-2.198118031,0.859133403,0.859133403
2.807047526,0.198869493,0.413052029,4.220307791,-2.197989399,0.851889716,0.851889716
3.087890625,0.212226020,0.458323161,4.086701167,-2.197831738,0.844904582,0.844904582
3.396809896,0.227308485,0.513114081,3.963814852,-2.198046947,0.837409973,0.837409973
3.736626519,0.243099637,0.568778144,3.811750302,-2.198168316,0.829464383,0.829464383
4.110432943,0.259606255,0.632439507,3.691823752,-2.198179344,0.821740892,0.821740892
4.521620009,0.276667277,0.696395874,3.548549727,-2.198155354,0.813935174,0.813935174
4.973931207,0.295918783,0.780680339,3.456162806,-2.198062552,0.805256314,0.805256314
5.471462674,0.315628052,0.869391547,3.362070536,-2.198593788,0.796991984,0.796991984
6.018771701,0.336385091,0.967725966,3.275460186,-2.198437114,0.788625081,0.788625081
6.620795356,0.358791775,1.077770657,3.184934395,-2.198486603,0.779955546,0.779955546
7.283040365,0.382152981,1.198593140,3.101332420,-2.198791004,0.771089342,0.771089342
8.011501736,0.407614814,1.340496487,3.031788288,-2.198829428,0.761967129,0.761967129
8.812798394,0.435143365,1.489398532,2.931086917,-2.199134170,0.752154032,0.752154032
9.694227431,0.464045207,1.663158841,2.860178088,-2.198577934,0.742563036,0.742563036
10.663818359,0.496510824,1.860809326,2.773220979,-2.197851796,0.732109918,0.732109918
11.730360243,0.529476590,2.074673123,2.698820493,-2.198177244,0.721502516,0.721502516
12.903564453,0.565263536,2.325359768,2.638037534,-2.198496022,0.711157057,0.711157057
14.194091797,0.604670207,2.603505452,2.559284713,-2.198031126,0.699640062,0.699640062
15.613661024,0.646870931,2.927105374,2.496920347,-2.198252731,0.688296848,0.688296848
17.175211589,0.690214369,3.271165636,2.433269628,-2.198672988,0.676868863,0.676868863
18.892903646,0.738464355,3.656100803,2.351944282,-2.199222626,0.664555868,0.664555868
20.782362196,0.791176690,4.100780911,2.275605834,-2.198038666,0.651505364,0.651505364
22.860785590,0.845241970,4.574912177,2.202209424,-2.198057036,0.638776991,0.638776991
25.147026910,0.905631171,5.148691813,2.139012830,-2.197947314,0.625583225,0.625583225
27.661919488,0.969048394,5.790839301,2.083844712,-2.198587751,0.612304688,0.612304688
30.428276910,1.038784451,6.507848104,2.016226892,-2.198147912,0.597901238,0.597901238
33.471272786,1.116555108,7.355784098,1.950525477,-2.198358875,0.582989163,0.582989163
36.818576389,1.200015598,8.345291138,1.897835282,-2.198228921,0.567966885,0.567966885
40.500623915,1.287777371,9.386298286,1.830137465,-2.199310481,0.552099440,0.552099440
44.550862630,1.380815294,10.598934597,1.779635341,-2.199522318,0.537125481,0.537125481
49.006130642,1.484298706,12.003258599,1.724074534,-2.198665664,0.520679050,0.520679050
53.906928168,1.595981174,13.599995931,1.669770817,-2.199167604,0.504591200,0.504591200
59.297824436,1.718004015,15.418496026,1.612049245,-2.199162350,0.488225301,0.488225301
65.227810330,1.845231798,17.491302490,1.568716761,-2.199017049,0.471789890,0.471789890
71.750786675,1.988311768,19.884853787,1.514893877,-2.198690154,0.453846402,0.453846402
78.926052517,2.142545912,22.647676256,1.466338367,-2.198054987,0.435708788,0.435708788
86.818847656,2.309326172,25.778879801,1.416516369,-2.198841466,0.418412950,0.418412950
95.500922309,2.497061835,29.617084079,1.374387224,-2.197203551,0.399618361,0.399618361
105.051215278,2.695702447,33.835418701,1.327445372,-2.197910088,0.381574843,0.381574843
115.556532118,2.911078559,38.622545030,1.277917711,-2.197759062,0.363509284,0.363509284
127.112386068,3.147421943,44.303761800,1.235459853,-2.199645917,0.345815023,0.345815023
139.823838976,3.397567749,50.436401367,1.184103688,-2.198351939,0.327487522,0.327487522
153.806423611,3.673441569,57.751992120,1.139349064,-2.197148854,0.309145610,0.309145610
169.187282986,3.974100749,66.346744113,1.099803969,-2.197175051,0.291403876,0.291403876
186.106228299,4.296774970,76.081710815,1.059945068,-2.197204743,0.274066501,0.274066501
204.717068142,4.652752346,87.669192844,1.024463920,-2.197204675,0.256794400,0.256794400
225.188991970,5.039182875,101.130823771,0.990831821,-2.195855656,0.239879184,0.239879184
247.708116319,5.462621053,116.664866130,0.954440912,-2.195652821,0.223287794,0.223287794
272.479139540,5.927961561,134.714126587,0.916523347,-2.195961286,0.206713359,0.206713359
299.727267795,6.432735867,155.831407335,0.882763767,-2.196096934,0.191045973,0.191045973
329.700222439,6.982543945,180.227298313,0.847987713,-2.196066928,0.175799052,0.175799052
362.670464410,7.584759182,208.603403727,0.812854771,-2.196408642,0.160974291,0.160974291
398.937717014,8.241209242,242.615486993,0.785848778,-2.195228332,0.147148132,0.147148132
438.831705729,8.963356866,281.691892836,0.752940578,-2.196413025,0.133954366,0.133954366
482.715087891,9.752224392,327.195936415,0.720156512,-2.194586074,0.120999654,0.120999654
530.986816406,10.618667603,382.005354140,0.693950735,-2.195706477,0.109400431,0.109400431
584.085720486,11.567387899,444.850023058,0.662368671,-2.194929859,0.097994486,0.097994486
642.494520399,12.594319661,518.167546590,0.633421130,-2.195130725,0.087682936,0.087682936
706.744194878,13.713799371,604.397043864,0.606841014,-2.196625787,0.078300476,0.078300476
777.418836806,14.930550469,705.285464817,0.581877216,-2.195886908,0.069743686,0.069743686
855.160942925,16.283432007,825.978001912,0.557541125,-2.196507735,0.061835395,0.061835395
940.677273220,17.764424642,969.273320516,0.535737793,-2.196548875,0.054912991,0.054912991
1034.745225694,19.367397732,1134.146080865,0.511885300,-2.197082389,0.048608568,0.048608568
1138.219997830,21.120324029,1325.902487861,0.486342802,-2.197534544,0.042680528,0.042680528
1252.042236328,23.062011719,1555.393400404,0.462287201,-2.197023443,0.037311130,0.037311130
1377.246690538,25.170708550,1827.705186632,0.442415647,-2.198178257,0.032765706,0.032765706
1514.971598307,27.524078369,2153.777264065,0.421552038,-2.195475654,0.028614468,0.028614468
1666.468994141,30.108495076,2539.481109619,0.400692546,-2.195590158,0.024900648,0.024900648
1833.116129557,32.934048123,2995.942369249,0.381085887,-2.195852686,0.021475898,0.021475898
2016.427978516,36.026036580,3542.444271512,0.364725856,-2.196582769,0.018774245,0.018775092
2218.071017795,39.383887397,4176.007085164,0.346154337,-2.197392668,0.016397264,0.016397264
2439.878363715,43.140755547,4951.137581719,0.330098590,-2.194547515,0.014580621,0.014580621
2683.866455078,47.188291762,5849.959147135,0.313505659,-2.194953583,0.012624953,0.012624953
2952.253363715,51.643288506,6921.454532199,0.297484001,-2.196675212,0.010992262,0.010992262
3247.478949653,56.581649780,8203.983503554,0.281174384,-2.197004610,0.009852939,0.009852939
3572.227105035,61.995378282,9715.775963677,0.263861511,-2.198398176,0.008567810,0.008567810
3929.450059679,67.884206136,11525.363535563,0.250418801,-2.195996386,0.007567512,0.007567512
4322.395317925,74.405276828,13679.143971761,0.235364040,-2.195617107,0.006630792,0.006630792
4754.635118273,81.548762004,16274.764992608,0.223555857,-2.198679002,0.005935669,0.005935669
5230.098904080,89.375598484,19345.605244954,0.210847698,-2.197291244,0.005266825,0.005266825
5753.109049479,98.037633260,23056.914394803,0.199321215,-2.194283613,0.004699707,0.004699707
6328.420220269,107.574544271,27511.389105903,0.188582259,-2.196061889,0.004242791,0.004242791
