time,mean_squared_displacement,mean_quartic_displacement,non_gaussian_parameter,energy,particle_overlap,type_overlap
1,0.005540636,0.005839030,95.452355941,-3.591398054,0.994557699,0.970069038
2,0.007622613,0.008287218,70.792194504,-3.591423380,0.992574056,0.970136854
3,0.008633084,0.009874132,65.503932128,-3.591346684,0.991706000,0.969974094
4,0.009046766,0.010545519,63.363144957,-3.591357407,0.991370307,0.969814724
5,0.009311252,0.010979546,62.208224525,-3.591329382,0.991180420,0.970075819
6,0.009535048,0.011352539,61.349367228,-3.591357376,0.991000705,0.969885932
7,0.010023329,0.012010362,58.939272091,-3.591231898,0.990549723,0.969563802
8,0.010620117,0.013312446,58.103627704,-3.591094862,0.990098741,0.969329834
10,0.010464138,0.013346354,59.720657202,-3.591312486,0.990336100,0.969882541
12,0.010620117,0.014302572,62.049536449,-3.591430577,0.990386963,0.969892714
14,0.011169434,0.014899360,58.891290322,-3.591290848,0.989935981,0.969943576
16,0.011115180,0.015231662,60.740610207,-3.591460182,0.990085178,0.969974094
19,0.011291504,0.015923394,61.390209086,-3.591397824,0.989976671,0.969641791
22,0.011956109,0.016587999,56.857238012,-3.591321356,0.989451090,0.970028347
25,0.011990017,0.017401801,59.509411582,-3.591407430,0.989579942,0.969811334
29,0.012410482,0.017645942,56.260177023,-3.591245983,0.989152696,0.969560411
33,0.012451172,0.017734104,56.309288742,-3.591356702,0.989088270,0.969492594
38,0.013387044,0.019510905,53.183026631,-3.591132927,0.988440620,0.969675700
43,0.012898763,0.019558377,57.341416613,-3.591566758,0.989034017,0.969835069
49,0.013312446,0.020012750,55.267570804,-3.591323567,0.988610162,0.969723172
55,0.013556586,0.021396213,57.077588346,-3.591367431,0.988610162,0.969635010
62,0.014180501,0.023369683,56.863304902,-3.591438719,0.988271077,0.969733344
70,0.014255100,0.023410373,56.534520156,-3.591501778,0.988274468,0.969438341
78,0.014831543,0.025363498,56.761661963,-3.591428478,0.987955729,0.969665527
87,0.015258789,0.027309842,57.621603529,-3.591419418,0.987698025,0.969831679
97,0.015618218,0.026258681,52.964258483,-3.591271206,0.987362332,0.969831679
108,0.015692817,0.027615017,55.173344201,-3.591616170,0.987559001,0.970035129
121,0.015923394,0.027113173,52.562640663,-3.591427206,0.987274170,0.969841851
135,0.016045464,0.027777778,52.903703460,-3.591519256,0.987311469,0.969811334
150,0.017503526,0.031772190,50.907704790,-3.591178410,0.986331516,0.969631619
167,0.017313639,0.031243218,51.197686328,-3.591391373,0.986477322,0.970055474
186,0.017862956,0.033460829,51.255686736,-3.591250400,0.986209446,0.969424778
207,0.018283420,0.033060710,48.435764380,-3.591355507,0.985866970,0.969790988
230,0.018215603,0.035814073,53.172304335,-3.591411976,0.986365424,0.969889323
255,0.019463433,0.039679633,51.603774657,-3.591200401,0.985609266,0.969543457
283,0.019565158,0.040927463,52.902879630,-3.591357334,0.985605876,0.969984266
313,0.019951714,0.043606228,53.721511787,-3.591209181,0.985551622,0.969285753
347,0.021063911,0.047166612,51.805338192,-3.591346314,0.985015869,0.969394260
384,0.021430122,0.049716526,53.002576273,-3.591340963,0.985026042,0.969584147
425,0.022386339,0.054870605,53.480225376,-3.590970830,0.984642877,0.969160292
470,0.023078071,0.057027181,52.257828019,-3.591385906,0.984222412,0.969662137
519,0.023403592,0.055589464,49.717557348,-3.591355546,0.984066433,0.969421387
573,0.024149577,0.060343424,50.973640187,-3.591065030,0.983645969,0.969248454
633,0.024712457,0.062689887,50.635336458,-3.591396563,0.983439128,0.969489204
699,0.025933160,0.066040039,48.259845356,-3.591164036,0.982866075,0.969021267
771,0.026611328,0.069803874,48.176593847,-3.591160451,0.982699924,0.969109429
851,0.027615017,0.074612088,48.279678316,-3.591339151,0.982160780,0.969601101
939,0.027899848,0.075758192,47.892677342,-3.591302389,0.982289632,0.969407823
1036,0.029059516,0.079996745,46.683401742,-3.591136549,0.981635200,0.968780518
1142,0.029608832,0.081665039,45.924351260,-3.591472658,0.981519911,0.969377306
