time,mean_squared_displacement,mean_quartic_displacement,non_gaussian_parameter,energy,particle_overlap,type_overlap
1,0.000576358,0.000626018,11.654650170,0.004147165,0.000572228,0.001058489
2,0.000566376,0.000841991,4.946939465,0.004210506,0.000494698,0.000887154
3,0.000884372,0.001161437,8.320980194,0.004115102,0.000799130,0.000919341
4,0.000912915,0.001353680,6.341996142,0.004111118,0.000779889,0.000799072
5,0.000768355,0.001213058,5.337218096,0.004141925,0.000680876,0.000998116
6,0.000501242,0.000912886,3.929465754,0.004115879,0.000391496,0.000763965
7,0.000535072,0.000957759,4.291601748,0.004037027,0.000478715,0.000750210
8,0.000332471,0.000853122,6.714205869,0.004123010,0.000376438,0.000723023
10,0.000850932,0.001540792,4.494353873,0.004060545,0.000681560,0.000854684
12,0.000933384,0.001630943,9.014276663,0.004019548,0.000821388,0.000826293
14,0.001054409,0.001519218,10.541128377,0.004116803,0.001022516,0.000677277
16,0.001013331,0.001880290,6.335532393,0.003974482,0.000831872,0.000981281
19,0.000944051,0.001444465,7.740458783,0.003897345,0.000859047,0.000987581
22,0.000843986,0.003303166,14.807278421,0.003901436,0.000691437,0.001042976
25,0.000946580,0.003919468,17.539616560,0.003976957,0.000860484,0.001002982
29,0.001109760,0.003429445,17.935182373,0.004058025,0.000952469,0.000824550
33,0.000719133,0.003624201,13.189905973,0.004097709,0.000540594,0.001050358
38,0.000768321,0.004261377,17.705468234,0.003958216,0.000687635,0.000926744
43,0.001163946,0.004477238,10.072115075,0.004128953,0.000855245,0.001062331
49,0.000974407,0.004076283,5.967396217,0.004116890,0.000525294,0.000820075
55,0.001264712,0.004537874,11.686969613,0.004228208,0.001051058,0.000912965
62,0.000986736,0.004427253,9.439030159,0.003958499,0.000690496,0.001076455
70,0.001088721,0.004758597,10.547626449,0.004090451,0.000779763,0.001278944
78,0.000776758,0.003898141,13.219222288,0.004151701,0.000673570,0.001041948
87,0.000842989,0.005115037,12.123305972,0.004012431,0.000507585,0.001272145
97,0.001268530,0.005672718,11.716402989,0.004063392,0.000808220,0.000952007
108,0.000864141,0.003156100,5.376491675,0.004082368,0.000579529,0.001084724
121,0.000794156,0.003931465,11.730696255,0.004122449,0.000612436,0.000905334
135,0.000902230,0.002586822,6.447678820,0.004173407,0.000697115,0.001063616
150,0.000909425,0.002265030,7.255192571,0.003853631,0.000729609,0.001288673
167,0.000839991,0.001834045,7.868126617,0.003941206,0.000632325,0.001065856
186,0.001052014,0.001816233,21.343447640,0.004115721,0.000875344,0.001145391
207,0.001241728,0.002805927,17.080885345,0.004028467,0.000852899,0.000839208
230,0.000969405,0.002456249,11.782415878,0.004050248,0.000596160,0.000914181
255,0.001151255,0.002462244,8.317909001,0.003972892,0.000805289,0.001003008
283,0.000989369,0.003051926,7.010197686,0.004005150,0.000594494,0.001142956
313,0.001034455,0.002614149,8.222722321,0.003981902,0.000752003,0.000988306
347,0.000953661,0.002939923,13.646151566,0.004081464,0.000665415,0.001073944
384,0.000963558,0.002877764,12.767273015,0.004120561,0.000637458,0.000845658
425,0.000996172,0.005163718,10.700544308,0.004108125,0.000437826,0.001132747
470,0.000847962,0.006459154,27.801377381,0.003850738,0.000823784,0.001220224
519,0.000514643,0.008211269,18.165915418,0.004119989,0.000269713,0.001182071
573,0.001170251,0.010963488,21.849894578,0.003779059,0.000846349,0.001316490
633,0.001450855,0.009423606,19.799923105,0.003812239,0.000706849,0.001213838
699,0.001200229,0.009224731,19.085890872,0.004141605,0.000561343,0.000868109
771,0.001708277,0.010007079,29.408678466,0.003940882,0.001212229,0.000905022
851,0.001042957,0.008479373,21.601646579,0.004180179,0.000741161,0.001144794
939,0.000648737,0.009338163,17.043117407,0.004225449,0.000408432,0.001280099
1036,0.001091252,0.008739450,15.830940962,0.004150850,0.000656829,0.001663060
1142,0.001154174,0.007972409,22.033264323,0.004030662,0.000899780,0.001200509
1259,0.000930903,0.008487789,16.964871969,0.004131310,0.000793254,0.001089879
1388,0.001380687,0.016337928,28.968943617,0.003962613,0.000815729,0.001101553
1530,0.000872404,0.017010505,28.732284923,0.004262933,0.000624462,0.001270698
1686,0.000967478,0.017596218,25.524944690,0.004116982,0.000606746,0.001313973
1857,0.001458353,0.016708251,23.355125158,0.004147536,0.000607427,0.001411987
2046,0.001573150,0.014918028,27.368601987,0.004050116,0.000963013,0.001422607
2253,0.001105203,0.014979931,29.355435550,0.004175595,0.001052807,0.001295685
2481,0.000946386,0.016318865,19.822933695,0.004158316,0.000715616,0.001041545
2732,0.001119192,0.012297882,20.200942688,0.003895070,0.000914037,0.001402594
3008,0.001517920,0.016077287,22.407380865,0.003861210,0.001221930,0.001682295
3312,0.001547328,0.021833374,26.050246933,0.003793726,0.000955781,0.001561396
3646,0.001324813,0.021862827,27.347648858,0.004035454,0.000994265,0.001247472
4014,0.001597864,0.013642225,20.112124582,0.003784465,0.000984389,0.001487379
4419,0.001646356,0.016008214,21.914857687,0.003946106,0.001039044,0.001246898
4864,0.002002660,0.018500417,20.694483614,0.004197068,0.001233079,0.001264187
5354,0.002037784,0.020497516,16.887742947,0.003917606,0.000962985,0.001492076
5893,0.001828304,0.022338504,19.302208552,0.003951972,0.000879933,0.001289259
6486,0.001671308,0.023258012,22.649357067,0.004019943,0.001068743,0.001268136
7138,0.001765174,0.023011112,21.245340207,0.003952187,0.001048304,0.001301841
7855,0.002425412,0.023820495,24.013084335,0.003891940,0.001480224,0.001426873
8644,0.002056003,0.031778231,21.400205040,0.004068126,0.000883354,0.001105394
9512,0.002132957,0.028626098,27.162341232,0.003779709,0.001275328,0.001501028
10467,0.002619943,0.031353720,22.268975824,0.003500049,0.001389189,0.001624626
11518,0.002323417,0.032655260,21.413839486,0.003715483,0.001115305,0.001827955
12674,0.003312883,0.033095208,22.906871289,0.003651308,0.001787334,0.002033446
13945,0.002955401,0.034494628,21.567511845,0.003670321,0.001540332,0.001563628
15344,0.002709998,0.031446187,19.150086264,0.003840667,0.001366529,0.001270124
16882,0.003036360,0.031383773,20.224087150,0.003636050,0.001349650,0.001848262
18574,0.003455097,0.034435979,18.840626581,0.003775298,0.001378587,0.001762936
20436,0.005119002,0.049760131,22.021242426,0.003506285,0.001934087,0.002204451
22484,0.005345073,0.044123380,19.208043318,0.003457770,0.002306251,0.002237536
24737,0.004032210,0.042369703,18.725676000,0.003500682,0.001574549,0.001858358
27215,0.004120586,0.037322837,19.692869204,0.003634292,0.002147713,0.002197517
29941,0.004045952,0.039255832,18.829065719,0.003560162,0.002049666,0.002638154
32940,0.003562709,0.049859038,19.357360269,0.003784567,0.001994705,0.001751150
36238,0.003151567,0.040565517,13.820299960,0.003909420,0.001506084,0.001414939
39866,0.003758679,0.051858250,15.232732918,0.003689149,0.001826103,0.001893549
43857,0.003744999,0.048907864,12.450806941,0.003451742,0.001326078,0.001611111
48247,0.004628701,0.049722437,11.753652831,0.003475769,0.001714630,0.001656017
53077,0.004477121,0.041441307,12.732107294,0.003483084,0.002022820,0.001624044
58390,0.004841973,0.048169767,11.953447767,0.003676303,0.001739846,0.001474959
64234,0.005000404,0.041523437,10.267966245,0.003488256,0.001876929,0.001821821
70662,0.005414092,0.047028074,11.101306108,0.003808458,0.001927713,0.001924606
77733,0.004619426,0.040907523,10.666027036,0.003465153,0.001654556,0.001417189
85511,0.003268840,0.040508378,8.442346098,0.003875772,0.001482446,0.001607703
94067,0.003240968,0.033216925,8.277019904,0.003750922,0.001548143,0.001452262
103479,0.003100384,0.061739920,10.488865225,0.003653817,0.001471217,0.001544285
113832,0.003107564,0.031562131,8.969206434,0.003628142,0.001569588,0.001504770
125220,0.004145582,0.066963787,9.639613789,0.003708860,0.001307034,0.001685725
137747,0.003960424,0.062937689,11.838868779,0.003693181,0.001924988,0.001847167
151527,0.004300171,0.067570790,10.062812202,0.003503372,0.001486177,0.001914142
166685,0.006152842,0.115839063,8.931813767,0.003549531,0.001633564,0.001666474
183359,0.005550124,0.088802538,7.721636747,0.003793157,0.001796720,0.001672581
201700,0.004365966,0.096015214,8.827137072,0.004098882,0.001167075,0.001374870
221876,0.003440347,0.081184898,7.818078724,0.004042065,0.001739861,0.001827495
244069,0.003989646,0.075804368,6.555101106,0.003916527,0.001684855,0.001705012
268482,0.004050937,0.065826695,5.908151985,0.003832796,0.001838135,0.001939081
295336,0.003347550,0.072043536,6.841723195,0.004336725,0.001856830,0.001978974
324875,0.004223515,0.058454348,5.524172394,0.003571533,0.001754122,0.001888268
357368,0.002517959,0.059487781,4.155696146,0.003624534,0.001149468,0.001326196
393111,0.002128862,0.049221458,3.689002588,0.003973495,0.000688819,0.000768210
432428,0.003147628,0.041990322,4.104593104,0.003984086,0.001492974,0.001478256
475677,0.004171700,0.043723793,3.481316618,0.003875787,0.001485505,0.001403638
523251,0.003700162,0.053125437,2.514229076,0.004145925,0.001202040,0.001187838
575582,0.004761142,0.059930258,3.310859374,0.004370938,0.001285651,0.001007185
633147,0.004095220,0.073813658,3.576164874,0.003774294,0.001180559,0.001312171
696468,0.006493084,0.081489907,4.043775751,0.004110519,0.001897594,0.001844330
766121,0.005760397,0.072946437,3.329039151,0.003768316,0.001471748,0.001192514
842740,0.004648553,0.092150718,3.637936077,0.004072138,0.001548224,0.000955781
927020,0.005977347,0.130218392,3.930641323,0.003893020,0.001424269,0.001426113
1019729,0.005938003,0.107565003,3.409794120,0.004372232,0.001949539,0.001282924
1121708,0.004348771,0.113494932,3.584164281,0.003911403,0.001622542,0.001079898
1233885,0.006198682,0.161090191,3.497455662,0.004182799,0.001938318,0.001666143
1357280,0.006838455,0.176500823,3.005820245,0.004053505,0.001402200,0.001695983
1493015,0.006290491,0.160549605,3.510165179,0.003766472,0.001877703,0.002011237
1642323,0.009924274,0.227140577,2.800897310,0.003746428,0.002599619,0.002410597
1806562,0.012082222,0.312940238,2.967431285,0.004018430,0.002362160,0.002024379
1987225,0.011301068,0.300908694,2.551776230,0.004164799,0.001932510,0.001777781
2185955,0.012819664,0.423639712,2.832292566,0.004062210,0.002427607,0.002631463
2404558,0.016595375,0.550524896,2.763893948,0.003680569,0.002523599,0.002542358
2645021,0.017015337,0.586689820,2.101580141,0.004199561,0.002369162,0.002363161
2909530,0.017027097,0.526683268,1.803495540,0.004025250,0.002782042,0.002994559
3200490,0.015311265,0.514265536,1.687119378,0.004077659,0.002634066,0.003051271
3520546,0.015177874,0.598036157,2.377664308,0.004025619,0.002335421,0.002574356
3872608,0.016438519,0.643860690,1.890235040,0.003968466,0.002246915,0.002593992
4259876,0.020566921,0.736507549,1.413521945,0.004214928,0.002494606,0.002759354
4685871,0.018732391,0.763084388,2.510824279,0.004066668,0.002636898,0.002790965
5154466,0.023964599,0.995507866,2.878965776,0.003894743,0.003673981,0.003777995
5669920,0.024693258,1.045200600,3.226760483,0.003784770,0.003970014,0.003865276
6236920,0.024315622,1.067186044,3.010700059,0.004400259,0.003242938,0.003710885
6860620,0.022959311,1.100664593,3.411668382,0.004178658,0.003728208,0.004168795
7546690,0.022816646,1.068233247,2.782340730,0.003821860,0.003119650,0.003118966
8301367,0.019391682,1.099912707,2.902085617,0.003918206,0.003455226,0.003265132
9131512,0.028199058,1.264895770,2.676258156,0.003835781,0.003612493,0.003954361
10044671,0.029359156,1.310751289,2.295351897,0.003528701,0.003640618,0.004297799
11049146,0.031896856,1.396583880,2.372622632,0.004004558,0.003836093,0.004123442
12154069,0.032216149,1.318938766,1.632969634,0.003894292,0.004752489,0.004815073
13369484,0.031713423,1.436692976,1.832674356,0.003677115,0.004605609,0.004535528
14706440,0.032150285,1.291574229,1.742485960,0.003974336,0.004101991,0.004023452
16177092,0.036469086,1.636153872,1.378890198,0.003413635,0.004075978,0.004163806
17794809,0.030388763,1.440502106,1.262088487,0.003585770,0.003475579,0.003622597
19574298,0.035317879,1.659446286,1.516012390,0.003233096,0.003872341,0.003709235
21531736,0.036360866,2.287701819,1.779065845,0.003689861,0.003535697,0.003063346
23684918,0.034220688,1.896473001,1.552167861,0.003677135,0.003278754,0.003467706
26053418,0.033907422,2.447510343,2.470308052,0.003763510,0.003949844,0.004079093
28658768,0.037844398,2.338785964,2.059499704,0.004066808,0.004026443,0.004312930
31524653,0.034996925,2.654660493,1.930328871,0.003549975,0.003290058,0.003626753
34677127,0.034984031,2.544543579,1.443664496,0.003652131,0.003416369,0.003347690
38144848,0.046734927,2.895722881,1.330166507,0.003676362,0.003951121,0.003731999
41959342,0.044919586,2.932006657,1.316657967,0.004277077,0.003952784,0.003547007
46155285,0.044899605,2.658704591,1.218677871,0.003809295,0.003231806,0.003364010
50770822,0.037942293,1.736215702,1.070038986,0.004592621,0.003389765,0.003320687
55847913,0.039144666,2.419048522,1.143769575,0.004162203,0.002981439,0.002806311
61432713,0.034896750,3.076274442,1.240779966,0.004793456,0.003342451,0.003707780
67575993,0.033033739,2.599859526,0.950717695,0.004554595,0.003736547,0.003986220
74333601,0.035277947,3.215691642,0.969526930,0.003828056,0.003782259,0.003720674
81766970,0.032475281,3.520402022,0.767012870,0.003840250,0.003505545,0.003312095
89943676,0.029824677,2.653029816,0.777056759,0.004282479,0.003497394,0.003899124
98938053,0.046284607,4.325802484,0.625333868,0.004011059,0.003828014,0.003936447
108831868,0.071286992,6.771850820,0.506037457,0.004708822,0.005052314,0.005329119
119715064,0.095217849,8.114711413,0.515186797,0.004429387,0.006340878,0.006182499
131686580,0.119758866,12.926638639,0.492529576,0.004233626,0.006406375,0.005997682
144855247,0.128564338,15.587358874,0.700731442,0.004875094,0.008253889,0.008303149
159340781,0.149859718,20.560789347,0.741709676,0.004318479,0.008371758,0.008341193
175274869,0.132521711,18.068762268,0.619761591,0.002536554,0.006634181,0.006587345
192802366,0.131941777,19.033129388,0.592279479,0.003565339,0.006673031,0.006763072
212082612,0.136461699,21.339100845,0.764930704,0.003656494,0.007218901,0.007346271
233290883,0.132843273,20.516420681,0.743077638,0.004378713,0.006821489,0.006637867
256619981,0.128364829,22.411872596,0.664709411,0.003323236,0.005562937,0.005538970
282281989,0.129935686,23.953872781,0.622367658,0.003200464,0.005780896,0.005513586
310510198,0.126428506,23.621227201,0.482330877,0.003196331,0.004606111,0.004438257
341561228,0.131384542,24.217588235,0.479310467,0.002942511,0.005514328,0.005255451
375717361,0.121546995,27.058953264,0.537066630,0.003531311,0.004912795,0.004801219
413289107,0.115962790,24.371769719,0.353989120,0.003071841,0.004960708,0.004717834
