time,mean_squared_displacement,mean_quartic_displacement,non_gaussian_parameter,energy,particle_overlap,type_overlap
851,1815.368299696,6612311.300150554,0.003174157,-0.001325298,0.000180562,0.000027127
939,2001.847152710,8046283.574191623,0.003884494,-0.001209297,0.000149197,0.000028822
1036,2208.264804416,9782658.625661215,0.003007092,-0.000632806,0.000138177,0.000022040
1142,2434.109595405,11880131.299602933,0.002523074,0.000258967,0.000133091,0.000021193
1259,2684.502037896,14455727.926827325,0.002925869,-0.000983066,0.000111898,0.000032213
1388,2957.644334581,17546132.411648221,0.002880099,-0.000199093,0.000110202,0.000024584
1530,3260.338263618,21323572.517968073,0.002974306,-0.000380075,0.000105964,0.000038147
1686,3592.611387465,25910163.996536255,0.003702822,-0.000599826,0.000082228,0.000027974
1857,3957.086797078,31411916.960350886,0.003000465,0.000876467,0.000094096,0.000026279
2046,4358.899736192,38095448.578387789,0.002486133,0.000859984,0.000066969,0.000033061
2253,4800.697996351,46195015.769265071,0.002181316,-0.003095863,0.000077989,0.000037299
2481,5290.377332899,56075133.666244507,0.001748151,0.001144677,0.000055949,0.000016106
2732,5824.076283773,67952642.929350108,0.001648839,-0.001881450,0.000059340,0.000030518
3008,6410.263405694,82320740.821078822,0.001655048,-0.003183359,0.000050863,0.000028822
3312,7060.198523627,99838558.285229146,0.001436806,0.000923867,0.000038995,0.000029670
3646,7772.462888930,121000170.163711548,0.001441925,0.001901434,0.000033908,0.000029670
4014,8558.021972656,146554604.418613017,0.000475639,-0.000517793,0.000038995,0.000018650
4419,9423.504157172,177570844.727013469,-0.000216406,0.001053710,0.000042386,0.000042386
4864,10377.943913778,215535935.243348867,0.000599524,-0.002511572,0.000027974,0.000019497
5354,11424.584496392,261275607.394120961,0.000877103,0.001008647,0.000022040,0.000034756
5893,12582.264838325,316552069.913679361,-0.000256760,0.002366021,0.000021193,0.000031365
6486,13842.762405396,383678146.598424256,0.001108238,-0.000185758,0.000021193,0.000022040
7138,15234.267020331,464882655.466045797,0.001517942,-0.000890080,0.000020345,0.000023736
7855,16759.067640516,562361682.731065512,0.001087861,-0.000515664,0.000016106,0.000025431
8644,18461.964916653,682031402.781153321,0.000469259,-0.000001570,0.000016954,0.000027127
9512,20312.577797784,825223605.991295695,-0.000004268,0.002422986,0.000012716,0.000031365
10467,22356.914138794,999283316.494240642,-0.000408821,0.000994939,0.000013563,0.000027127
