time,mean_squared_displacement,mean_quartic_displacement,non_gaussian_parameter,energy,particle_overlap,type_overlap
27215,0.001213296,0.003869586,9.107981753,0.008975359,0.001009791,0.000814117
29941,0.001254635,0.003128576,5.982650860,0.008945341,0.001036511,0.001024037
32940,0.001161347,0.004042306,7.076303811,0.009017738,0.000852036,0.000975782
36238,0.000923647,0.004530588,4.981836898,0.009055408,0.000544083,0.001453515
39866,0.000801437,0.003580113,7.606270515,0.009055466,0.000851542,0.000368750
43857,0.001286489,0.004471970,4.983774711,0.008973971,0.000938354,0.001160260
48247,0.001669688,0.004861647,4.380597291,0.008960350,0.001217102,0.000746839
53077,0.001073160,0.003826910,6.958325698,0.008964612,0.000871440,0.001077187
58390,0.000930592,0.003447421,6.187332277,0.008892653,0.000818953,0.000847086
64234,0.001000358,0.004480237,5.555680845,0.008956550,0.000766840,0.000890406
70662,0.001125935,0.005370188,5.117989116,0.008937670,0.000645437,0.000759955
77733,0.001295588,0.004286858,4.336792632,0.008962167,0.000991459,0.000964424
85511,0.001213123,0.003248411,6.701101802,0.008996806,0.001172517,0.001226368
94067,0.001316835,0.004296601,5.618467904,0.008925117,0.001004474,0.000812089
103479,0.001531760,0.005531327,3.874607813,0.008961098,0.001047809,0.001068743
113832,0.000882468,0.004610445,4.413958211,0.008983176,0.000561378,0.000779013
125220,0.001385001,0.004364907,3.658361149,0.008939110,0.000942044,0.001039138
137747,0.001180113,0.004130085,7.658483644,0.008842618,0.000893360,0.000584328
151527,0.001460676,0.006143656,7.051038512,0.008832306,0.000912389,0.000914174
166685,0.001054310,0.005379347,9.662303396,0.009025102,0.000838542,0.000803761
183359,0.001153080,0.005461037,8.545428260,0.009113390,0.000928436,0.000861247
201700,0.001043083,0.004724009,8.939372576,0.008975934,0.000917846,0.000937619
221876,0.001850294,0.005795443,7.975301369,0.008947919,0.001272434,0.001233335
244069,0.001297696,0.006112126,7.889107071,0.009026932,0.000977201,0.000767388
268482,0.001481541,0.006951041,7.597685258,0.008883798,0.000996884,0.000880970
295336,0.001353000,0.005145093,7.535716985,0.008896560,0.000976240,0.000993101
324875,0.001521431,0.004496818,8.045355855,0.008976839,0.001041109,0.001171688
357368,0.002064027,0.007879328,6.017413968,0.008932870,0.001172965,0.001285830
393111,0.002240262,0.007818899,6.861321344,0.008984492,0.001433869,0.001669940
432428,0.001633728,0.007225957,5.206020853,0.008924834,0.000851920,0.001439539
475677,0.001982772,0.008259110,7.143691124,0.009033177,0.001108717,0.001049187
523251,0.002369073,0.010033181,6.015487448,0.009091779,0.001321909,0.001216001
575582,0.002288669,0.010355929,4.770542320,0.009018040,0.001206105,0.001297387
633147,0.003010247,0.012098348,5.787585146,0.009018073,0.001499626,0.001616327
696468,0.002394265,0.010140943,5.561242776,0.009043287,0.001243817,0.001108877
766121,0.002931230,0.015984635,6.792575237,0.009038773,0.001380987,0.001615790
842740,0.002241611,0.012459749,4.859809596,0.008946434,0.000872856,0.001497632
927020,0.002448372,0.012961112,8.263903914,0.008968587,0.001289748,0.001371822
1019729,0.002577376,0.010327332,6.151689375,0.008987019,0.001522743,0.001121040
1121708,0.002183034,0.009959307,4.867881722,0.008864822,0.001162698,0.001512053
1233885,0.002376638,0.009963642,3.797432871,0.008916555,0.001381938,0.000916643
1357280,0.002032140,0.009058331,6.744373966,0.009012379,0.001294147,0.001292522
1493015,0.002282103,0.011477353,4.563672549,0.008927821,0.001032039,0.001636874
1642323,0.002907030,0.014486149,9.168852045,0.008929312,0.001669086,0.001479300
1806562,0.002432304,0.018235738,9.764074184,0.008935848,0.001247740,0.001298035
1987225,0.002280755,0.019355512,8.923898862,0.008809678,0.000870957,0.000799261
2185955,0.002443806,0.016106528,8.129152224,0.008886848,0.001516587,0.001408931
2404558,0.001839139,0.012203825,7.751457837,0.008974943,0.001124831,0.000836220
2645021,0.002307242,0.019173249,9.319974999,0.008931069,0.001213491,0.000975270
2909530,0.001884409,0.013304067,10.188864963,0.008961014,0.001131354,0.001377772
3200490,0.002008622,0.017273674,11.865274412,0.008934489,0.001087078,0.001288020
3520546,0.002534116,0.021197967,9.002554115,0.008855727,0.001067661,0.001585597
3872608,0.002986688,0.018249454,8.828580147,0.009077073,0.001503639,0.001553443
4259876,0.002547191,0.019813247,11.701560312,0.008990748,0.001127800,0.001225339
4685871,0.002015205,0.017674996,10.649582134,0.008867652,0.000904673,0.001271365
5154466,0.002426809,0.018810312,10.469600525,0.008704804,0.001419653,0.001590789
5669920,0.003062516,0.018413827,9.833534819,0.008784248,0.001371961,0.001416795
6236920,0.003029593,0.024748522,11.959512636,0.008758959,0.001592506,0.001285298
6860620,0.002760613,0.023365387,10.059996684,0.008717381,0.001343404,0.001256477
7546690,0.003102485,0.048574563,12.108179849,0.008839088,0.000966438,0.001257376
8301367,0.003116996,0.048133736,12.641782974,0.008804568,0.001154811,0.000841983
9131512,0.003060662,0.043568689,12.108844315,0.008798106,0.001038512,0.001432842
10044671,0.003284520,0.043766128,10.044441613,0.008596083,0.001370519,0.000829467
11049146,0.003410510,0.053956854,13.053759516,0.008718544,0.000907805,0.001225795
12154069,0.004006028,0.057971735,10.965210487,0.008759143,0.001086231,0.001660344
13369484,0.003454953,0.049606456,10.585731022,0.008687282,0.001104942,0.001279525
14706440,0.004034445,0.054027127,11.729298427,0.008761671,0.001533081,0.001003159
16177092,0.003156574,0.048464762,19.010906139,0.008690756,0.001453967,0.001525481
17794809,0.002939860,0.043193966,10.113319170,0.008694216,0.000950425,0.001203220
19574298,0.003315587,0.053329352,15.357719954,0.008683525,0.001192249,0.001470556
21531736,0.002990311,0.065976000,19.613146870,0.008699793,0.001085596,0.001280956
23684918,0.004211551,0.065730403,13.691357626,0.008637438,0.001398165,0.001484926
26053418,0.004011031,0.040637012,12.035965559,0.008637912,0.001440237,0.001955193
28658768,0.004178146,0.068387167,17.402853600,0.008736735,0.001540929,0.001347155
31524653,0.003728400,0.083720333,16.511754694,0.008756640,0.000978653,0.001495485
34677127,0.003957629,0.088277699,18.981673439,0.008633059,0.001267867,0.001029796
38144848,0.004062799,0.092831294,16.903093676,0.008696871,0.001148553,0.001172046
41959342,0.004512320,0.087183130,16.280809697,0.008954314,0.001066990,0.001414679
46155285,0.005490123,0.107276705,18.961762155,0.008879417,0.001667006,0.001479624
50770822,0.005898553,0.106079238,15.541266986,0.008706071,0.001774052,0.001703948
55847913,0.005965398,0.107506733,18.035710094,0.008640274,0.001707073,0.001683478
61432713,0.006349147,0.110250132,14.964726204,0.008866353,0.001813800,0.001637633
67575993,0.007099939,0.125954240,15.366530345,0.008847417,0.002035535,0.001583789
74333601,0.007261657,0.135886504,17.693429518,0.008849405,0.002053713,0.001862254
81766970,0.007424660,0.140615212,13.086996112,0.008985263,0.001957208,0.002151185
89943676,0.008364830,0.218216863,20.472439758,0.008783187,0.001719497,0.001925422
98938053,0.010170730,0.254819418,21.684095378,0.008865580,0.001881740,0.002124253
108831868,0.009673422,0.261087566,21.640121403,0.008692514,0.002159063,0.002221792
119715064,0.008877672,0.256421918,21.537018278,0.008419432,0.001818026,0.001947381
131686580,0.010394997,0.272664576,18.190449352,0.008656454,0.001763830,0.002182742
144855247,0.010298750,0.307051912,24.770065162,0.008785738,0.001879560,0.002591339
159340781,0.011493780,0.374595508,23.429605702,0.009039097,0.002172508,0.001977715
175274869,0.010564402,0.273850632,25.906793379,0.008696576,0.002119680,0.001911339
192802366,0.012254988,0.277915084,26.072123163,0.008826200,0.002410311,0.002474923
212082612,0.012706726,0.296965300,16.404487804,0.008726826,0.002341555,0.001998929
233290883,0.013264183,0.394082325,17.656308306,0.008738004,0.001914718,0.002265665
256619981,0.013143439,0.331304631,20.520656966,0.008732658,0.002583253,0.002308438
282281989,0.012982248,0.394426861,17.571934273,0.008772087,0.001455340,0.001949539
310510198,0.011566989,0.398923466,24.352715648,0.008823493,0.001575871,0.001463008
341561228,0.012803358,0.367773334,17.606111199,0.008682977,0.001980647,0.002536769
375717361,0.014902432,0.394820797,15.763457206,0.008814656,0.002594136,0.002632392
413289107,0.014212931,0.384721141,17.366463349,0.008666720,0.001851444,0.001839078
454618028,0.014688869,0.434766879,19.462747032,0.008466606,0.001988807,0.002090290
500079841,0.013776499,0.343049951,11.975176986,0.008587032,0.002486753,0.002573417
550087835,0.011880234,0.362490919,18.648647174,0.008968195,0.001768562,0.002165387
605096629,0.011983350,0.342986391,10.861329477,0.008782704,0.001571842,0.001644807
665606302,0.013115047,0.389299950,18.892694088,0.008700874,0.002258672,0.002415126
732166942,0.014350573,0.441670671,19.554291447,0.009034484,0.002096592,0.002517695
805383646,0.014440075,0.428524605,17.344315160,0.008870168,0.002562331,0.002309622
885922021,0.012771792,0.412807798,17.358518754,0.008774104,0.002267891,0.002290517
974514234,0.011879208,0.431738303,12.004846483,0.008839476,0.001617367,0.002032567
1071965668,0.011621499,0.396299015,13.829946120,0.008784242,0.001584801,0.002149548
