time,mean_squared_displacement,mean_quartic_displacement,non_gaussian_parameter,energy,particle_overlap,type_overlap
0.000027127,0.000038995,0.000038995,6623.000000000,-0.198721803,0.999961005,0.999961005
0.000054253,0.000084771,0.000084771,4895.000000000,-0.198711517,0.999915229,0.999915229
0.000081380,0.000130547,0.000130547,4319.000000000,-0.198695213,0.999869453,0.999869453
0.000108507,0.000178019,0.000178019,3167.000000000,-0.198668960,0.999821981,0.999821981
0.000135634,0.000223796,0.000223796,2365.400000000,-0.198656531,0.999776204,0.999776204
0.000162760,0.000272963,0.000272963,1909.400000000,-0.198664259,0.999727037,0.999727037
0.000189887,0.000315348,0.000315348,1634.428571429,-0.198664134,0.999684652,0.999684652
0.000217014,0.000357734,0.000357734,1442.428571429,-0.198680193,0.999642266,0.999642266
0.000271267,0.000452677,0.000452677,1124.142857143,-0.198684969,0.999547323,0.999547323
0.000325521,0.000552707,0.000552707,914.636363636,-0.198703200,0.999447293,0.999447293
0.000379774,0.000647651,0.000647651,778.863336663,-0.198724951,0.999352349,0.999352349
0.000434028,0.000742594,0.000742594,677.435164835,-0.198702025,0.999257406,0.999257406
0.000515408,0.000878228,0.000878228,572.842656415,-0.198733371,0.999121772,0.999121772
0.000596788,0.001025730,0.001025730,489.614370150,-0.198755620,0.998974270,0.998974270
0.000678168,0.001161363,0.001171536,435.884474127,-0.198768142,0.998841180,0.998841180
0.000786675,0.001344469,0.001356337,376.475612047,-0.198770277,0.998658922,0.998658922
0.000895182,0.001539442,0.001551310,327.967758381,-0.198781262,0.998463949,0.998463949
0.001030816,0.001768324,0.001781887,285.426239812,-0.198761939,0.998235914,0.998235914
0.001166450,0.001988729,0.002012465,254.651072775,-0.198749382,0.998018053,0.998018053
0.001329210,0.002283732,0.002317641,221.841799943,-0.198784174,0.997725593,0.997725593
0.001491970,0.002549913,0.002585517,198.313341716,-0.198818618,0.997460259,0.997460259
0.001681858,0.002870348,0.002905952,175.794329528,-0.198816971,0.997139825,0.997139825
0.001898872,0.003248427,0.003284030,154.995111245,-0.198842544,0.996761746,0.996761746
0.002115885,0.003631592,0.003668891,138.459698721,-0.198819204,0.996379428,0.996379428
0.002360026,0.004048665,0.004106310,124.511701804,-0.198840115,0.995967441,0.995967441
0.002631293,0.004530165,0.004599677,111.241518631,-0.198870392,0.995489332,0.995489332
0.002929688,0.005035400,0.005118476,100.097044746,-0.198840365,0.994988336,0.994988336
0.003282335,0.005650838,0.005757650,89.272931096,-0.198719822,0.994379679,0.994379679
0.003662109,0.006288317,0.006405301,80.101007252,-0.198700148,0.993744744,0.993744744
0.004069010,0.006980048,0.007108900,72.015686809,-0.198675427,0.993056403,0.993056403
0.004530165,0.007804023,0.007956611,64.378022375,-0.198662364,0.992239210,0.992239210
0.005045573,0.008689033,0.008887397,57.906667266,-0.198644814,0.991366916,0.991366916
0.005615234,0.009675768,0.009940253,52.124942278,-0.198573913,0.990397983,0.990397983
0.006239149,0.010765923,0.011093140,46.879453480,-0.198638455,0.989326477,0.989326477
0.006917318,0.011906942,0.012274848,42.314906155,-0.198713924,0.988200718,0.988200718
0.007676866,0.013227675,0.013651530,38.031034900,-0.198681118,0.986897786,0.986897786
0.008490668,0.014655219,0.015129937,34.234711590,-0.198632786,0.985488044,0.985488044
0.009412977,0.016216702,0.016793145,30.935546877,-0.198614177,0.983957079,0.983957079
0.010416667,0.017957899,0.018688626,27.979231275,-0.198476873,0.982262505,0.982262505
0.011528863,0.019931369,0.020821465,25.207514822,-0.198557176,0.980338203,0.980338203
0.012749566,0.022045559,0.023081462,22.746620638,-0.198495029,0.978271484,0.978271484
0.014078776,0.024349637,0.025656806,20.636703004,-0.198545465,0.976049635,0.976049635
0.015543620,0.026869032,0.028445774,18.700543037,-0.198590500,0.973614163,0.973614163
0.017171224,0.029647827,0.031517877,16.927773272,-0.198660095,0.970928616,0.970928616
0.018961589,0.032769097,0.035040961,15.315444681,-0.198410054,0.967920939,0.967920939
0.020914714,0.036039564,0.038753933,13.920158999,-0.198388181,0.964780172,0.964780172
0.023084852,0.039820353,0.043078952,12.584794829,-0.198476874,0.961172316,0.961172316
0.025472005,0.043950399,0.047885471,11.395300037,-0.198594881,0.957250807,0.957250807
0.028103299,0.048453437,0.053173489,10.324719499,-0.198663112,0.952985128,0.952985128
0.030978733,0.053444756,0.059161716,9.356686567,-0.198660697,0.948286268,0.948286268
0.034152561,0.058983697,0.065921360,8.474153943,-0.199081210,0.943099976,0.943099976
0.037651910,0.064990573,0.073496501,7.700286999,-0.199069524,0.937559340,0.937559340
0.041503906,0.071665446,0.081953261,6.978267264,-0.198975426,0.931393941,0.931393941
0.045735677,0.078964233,0.091635810,6.347763859,-0.199155309,0.924778408,0.924778408
0.050374349,0.086927626,0.102155897,5.759009415,-0.199205677,0.917563544,0.917563544
0.055501302,0.095865885,0.114491781,5.228727825,-0.199168104,0.909591675,0.909591675
0.061116536,0.105607775,0.128407796,4.756372289,-0.198750702,0.901050991,0.901050991
0.067301432,0.116183811,0.143761529,4.324747516,-0.198932272,0.891827053,0.891827053
0.074110243,0.128012763,0.161324395,3.922084929,-0.199448801,0.881670634,0.881670634
0.081597222,0.140926785,0.181162516,3.560756471,-0.199116771,0.870743646,0.870743646
0.089843750,0.155217489,0.203943888,3.232281924,-0.198758627,0.858837552,0.858837552
0.098904080,0.170808580,0.229946560,2.940732291,-0.198379487,0.846152412,0.846152412
0.108886719,0.187932332,0.259180705,2.669124712,-0.198033074,0.832373725,0.832373725
0.119873047,0.206995646,0.293906318,2.429467814,-0.198182937,0.817543030,0.817543030
0.131944444,0.227835761,0.333774143,2.214693902,-0.198212279,0.801761203,0.801761203
0.145236545,0.250751072,0.379826864,2.020191093,-0.198256176,0.784782410,0.784782410
0.159857856,0.275663588,0.431099786,1.836339982,-0.198091323,0.766772800,0.766772800
