time,mean_squared_displacement,mean_quartic_displacement,non_gaussian_parameter,energy,particle_overlap,type_overlap
0.000027127,0.000038995,0.000038995,6623.000000000,-0.597913876,0.999961005,0.999961005
0.000054253,0.000066121,0.000066121,5615.000000000,-0.597925968,0.999933879,0.999933879
0.000081380,0.000100030,0.000100030,5663.000000000,-0.597924215,0.999899970,0.999899970
0.000108507,0.000128852,0.000128852,4391.000000000,-0.597929578,0.999871148,0.999871148
0.000135634,0.000166151,0.000166151,3239.000000000,-0.597934723,0.999833849,0.999833849
0.000162760,0.000201755,0.000201755,2826.200000000,-0.597920912,0.999798245,0.999798245
0.000189887,0.000237359,0.000237359,2408.600000000,-0.597917300,0.999762641,0.999762641
0.000217014,0.000272963,0.000272963,1970.428571429,-0.597924273,0.999727037,0.999727037
0.000271267,0.000332303,0.000332303,1653.742857143,-0.597925093,0.999667697,0.999667697
0.000325521,0.000408596,0.000408596,1301.638961039,-0.597938667,0.999591404,0.999591404
0.000379774,0.000462850,0.000462850,1128.153246753,-0.597954846,0.999537150,0.999537150
0.000434028,0.000530667,0.000530667,972.301898102,-0.597947538,0.999469333,0.999469333
0.000515408,0.000630697,0.000630697,813.634165834,-0.597982474,0.999369303,0.999369303
0.000596788,0.000735813,0.000735813,693.445907034,-0.597984428,0.999264187,0.999264187
0.000678168,0.000834147,0.000834147,608.736392400,-0.597992268,0.999165853,0.999165853
0.000786675,0.000976562,0.000976562,518.803179671,-0.597989806,0.999023438,0.999023438
0.000895182,0.001105414,0.001105414,459.359166677,-0.597985813,0.998894586,0.998894586
0.001030816,0.001273261,0.001273261,398.289258773,-0.597981398,0.998726739,0.998726739
0.001166450,0.001432631,0.001434326,353.691193667,-0.597969767,0.998568217,0.998568217
0.001329210,0.001636081,0.001637777,309.034441820,-0.597972466,0.998364766,0.998364766
0.001491970,0.001841227,0.001844618,274.715926050,-0.597953838,0.998160468,0.998160468
0.001681858,0.002088759,0.002092150,241.184439224,-0.597968816,0.997912937,0.997912937
0.001898872,0.002341376,0.002354940,215.959402360,-0.597940555,0.997662862,0.997662862
0.002115885,0.002599080,0.002612644,194.267169769,-0.597944551,0.997405158,0.997405158
0.002360026,0.002929688,0.002944946,172.042210654,-0.597955856,0.997075399,0.997075399
0.002631293,0.003246731,0.003265381,155.278479503,-0.597968889,0.996760050,0.996760050
0.002929688,0.003629896,0.003650241,138.504193942,-0.597945639,0.996377733,0.996377733
0.003282335,0.004072401,0.004092746,123.142224621,-0.597954949,0.995935228,0.995935228
0.003662109,0.004530165,0.004570855,110.999796150,-0.597941739,0.995482551,0.995482551
0.004069010,0.005009969,0.005062527,100.411316987,-0.597949033,0.995006137,0.995006137
0.004530165,0.005559285,0.005613539,90.276564552,-0.597912047,0.994457669,0.994457669
0.005045573,0.006183200,0.006251017,81.128590922,-0.597921588,0.993837992,0.993837992
0.005615234,0.006881714,0.006963094,72.841298333,-0.597981454,0.993143717,0.993143717
0.006239149,0.007648044,0.007766724,65.642954114,-0.597994579,0.992388407,0.992388407
0.006917318,0.008465237,0.008604262,59.271205599,-0.598030136,0.991578844,0.991578844
0.007676866,0.009384155,0.009548611,53.427796677,-0.597961817,0.990667555,0.990667555
0.008490668,0.010369195,0.010592990,48.434716564,-0.597990387,0.989699470,0.989699470
0.009412977,0.011461046,0.011722141,43.782629985,-0.598029571,0.988621182,0.988621182
0.010416667,0.012617323,0.012922499,39.703049075,-0.598046288,0.987479316,0.987479316
0.011528863,0.013966878,0.014377170,35.934636632,-0.597901115,0.986159431,0.986159431
0.012749566,0.015413072,0.015935262,32.596172124,-0.597925874,0.984746297,0.984746297
0.014078776,0.016945733,0.017578125,29.661842731,-0.597929756,0.983250936,0.983250936
0.015543620,0.018756443,0.019546509,26.827419656,-0.597799075,0.981488546,0.981488546
0.017171224,0.020696004,0.021564060,24.204913341,-0.597971474,0.979577806,0.979577806
0.018961589,0.022910224,0.023980035,21.872725837,-0.597951910,0.977428860,0.977428860
0.020914714,0.025295681,0.026579115,19.788974853,-0.597789574,0.975109524,0.975109524
0.023084852,0.027921889,0.029459635,17.909013564,-0.597825220,0.972562154,0.972562154
0.025472005,0.030760023,0.032621596,16.249345397,-0.597934784,0.969827440,0.969827440
0.028103299,0.033937242,0.036344740,14.783040049,-0.597852157,0.966808743,0.966808743
0.030978733,0.037378947,0.040318807,13.433335788,-0.597995214,0.963534037,0.963534037
0.034152561,0.041217380,0.044957479,12.235436602,-0.598091573,0.959932963,0.959932963
0.037651910,0.045422024,0.049975925,11.114522853,-0.598313546,0.955985175,0.955985175
0.041503906,0.050084432,0.055691189,10.102652523,-0.598249848,0.951634725,0.951634725
0.045735677,0.055179172,0.062045627,9.190936001,-0.598307432,0.946909587,0.946909587
0.050374349,0.060714722,0.069034153,8.366438520,-0.598339417,0.941813151,0.941813151
0.055501302,0.066772461,0.076507568,7.581674496,-0.598189120,0.936192830,0.936192830
0.061116536,0.073413425,0.085189819,6.904655380,-0.598311221,0.930128309,0.930128309
0.067301432,0.080898709,0.095162286,6.271109323,-0.598367449,0.923379686,0.923379686
0.074110243,0.089099460,0.106721666,5.722141455,-0.598294201,0.916142782,0.916142782
0.081597222,0.098166572,0.119152493,5.182577408,-0.598240465,0.908077664,0.908077664
0.089843750,0.108205160,0.134028117,4.723508088,-0.598465580,0.899378459,0.899378459
0.098904080,0.119093153,0.150307549,4.299115023,-0.598653392,0.890034146,0.890034146
0.108886719,0.130974664,0.168938531,3.924259046,-0.598433082,0.880059136,0.880059136
0.119873047,0.144039578,0.190194024,3.583590375,-0.598377763,0.869192335,0.869192335
0.131944444,0.158423530,0.213758681,3.258376394,-0.598871845,0.857397291,0.857397291
0.145236545,0.174313015,0.241151598,2.968319257,-0.598796222,0.844668918,0.844668918
0.159857856,0.191624959,0.272372776,2.708799514,-0.598490412,0.831174215,0.831174215
0.175944010,0.210601807,0.307362874,2.464993560,-0.598406163,0.816605462,0.816605462
0.193630642,0.231794569,0.348322550,2.241511294,-0.598470575,0.800699022,0.800699022
0.213080512,0.254696316,0.395307753,2.046775746,-0.598573412,0.783986410,0.783986410
0.234483507,0.280058119,0.450352987,1.870808644,-0.598191514,0.766117520,0.766117520
0.258029514,0.307351006,0.511762831,1.708509071,-0.598306687,0.747338189,0.747338189
0.283935547,0.337865194,0.584238688,1.558708376,-0.598866233,0.727215237,0.727215237
0.312445747,0.371410794,0.668584188,1.423130523,-0.598465210,0.705943637,0.705943637
0.343804253,0.407796224,0.765602960,1.301554416,-0.598594574,0.683996412,0.683996412
0.378282335,0.447730170,0.880043877,1.194783148,-0.598105345,0.661043803,0.661043803
0.416232639,0.491978963,1.011554294,1.089408676,-0.598204951,0.636496650,0.636496650
0.457953559,0.540310330,1.165518867,0.995998479,-0.597579760,0.611305237,0.611305237
0.503851997,0.593246460,1.345314874,0.911108093,-0.596921083,0.585277981,0.585277981
0.554361979,0.651045058,1.554299249,0.833365670,-0.597706888,0.558668349,0.558668349
0.609917535,0.715343899,1.805028280,0.763585613,-0.597563123,0.530799018,0.530799018
0.671034071,0.785278320,2.097796970,0.700824222,-0.597914070,0.503105164,0.503105164
0.738254123,0.861167060,2.439080132,0.644344482,-0.598658268,0.475244310,0.475244310
0.812201606,0.945497301,2.849268595,0.593565877,-0.598395918,0.446916368,0.446916368
0.893554687,1.038009644,3.327804565,0.544269815,-0.597944416,0.418531630,0.418531630
0.983018663,1.140482585,3.905217489,0.501209633,-0.596869845,0.390158759,0.390158759
1.081434462,1.252465142,4.581619263,0.460365561,-0.596208190,0.362034268,0.362034268
1.189697266,1.374957614,5.388431125,0.425119089,-0.597452395,0.334540473,0.334540473
1.308783637,1.509055244,6.346625434,0.393477949,-0.597070155,0.308270772,0.308270772
1.439805773,1.657031589,7.473227607,0.360829687,-0.598042956,0.282290988,0.282290988
1.583930122,1.819366455,8.832692464,0.334137039,-0.598364058,0.258076138,0.258076138
1.742458767,1.995561388,10.409596761,0.306948106,-0.597782035,0.234666612,0.234666612
1.916829427,2.188627455,12.300820245,0.283939963,-0.599604567,0.212926229,0.212926229
2.108642578,2.402660794,14.571929932,0.262102967,-0.599684228,0.192282783,0.192282783
2.319634332,2.636108398,17.294121636,0.244350310,-0.599562320,0.173002455,0.173002455
2.551730686,2.892405192,20.523573134,0.226558874,-0.599238651,0.155704074,0.155704074
2.807047526,3.175113254,24.386342367,0.209462111,-0.600227449,0.139469571,0.139469571
3.087890625,3.484130859,29.009307861,0.194860077,-0.600672944,0.124818590,0.124818590
3.396809896,3.823216756,34.513910929,0.180616194,-0.599473486,0.111641778,0.111641778
3.736626519,4.196384006,41.110836453,0.167280436,-0.599755196,0.099505954,0.099505954
4.110432943,4.606831868,49.085045709,0.156390659,-0.599468446,0.088785807,0.088785807
4.521620009,5.059789022,58.737223307,0.147110805,-0.596281433,0.079315186,0.079315186
4.973931207,5.559638129,70.216932509,0.135785917,-0.598121706,0.070792304,0.070792304
5.471462674,6.104110718,83.921108670,0.126120039,-0.599050342,0.063443502,0.063443502
6.018771701,6.708221436,100.467851427,0.116268671,-0.597932377,0.056779650,0.056780497
6.620795356,7.371459961,120.560253567,0.109301931,-0.600416622,0.050816006,0.050816854
7.283040365,8.095230103,144.305560642,0.100964532,-0.597694109,0.045278761,0.045278761
8.011501736,8.892179701,172.864832560,0.093058527,-0.598900353,0.041046143,0.041046143
8.812798394,9.764838325,207.201907688,0.086475496,-0.598184413,0.036931356,0.036931356
9.694227431,10.731674194,248.781160143,0.080020283,-0.600562857,0.033298069,0.033298069
10.663818359,11.787745158,298.385489570,0.073662144,-0.599202787,0.029771593,0.029771593
11.730360243,12.945110745,358.079350789,0.068364921,-0.599344407,0.026760525,0.026760525
12.903564453,14.228023953,430.929385715,0.064306952,-0.598851004,0.024402195,0.024402195
14.194091797,15.640592787,518.492321438,0.059707440,-0.598575239,0.021793789,0.021793789
15.613661024,17.178109063,623.031716241,0.055629753,-0.599756643,0.019754198,0.019754198
17.175211589,18.883900960,750.949228923,0.052883644,-0.599865793,0.018086751,0.018086751
18.892903646,20.742752075,902.845523410,0.049144211,-0.597102710,0.016161601,0.016161601
20.782362196,22.779066298,1085.375473022,0.045840247,-0.597849269,0.014725579,0.014725579
22.860785590,25.050774468,1307.798277113,0.041953016,-0.600316520,0.013465881,0.013465881
25.147026910,27.551167806,1576.450731066,0.038381245,-0.599983811,0.012077332,0.012077332
27.661919488,30.269997491,1896.805894640,0.035043700,-0.597963530,0.010830349,0.010830349
30.428276910,33.253935072,2283.063468085,0.032258545,-0.596613933,0.010024177,0.010024177
33.471272786,36.516062419,2747.689241197,0.030266788,-0.599179522,0.009156121,0.009156969
36.818576389,40.147343953,3314.201421102,0.028054955,-0.597830350,0.008141412,0.008141412
40.500623915,44.140246921,3996.999576145,0.025677532,-0.596931831,0.007425096,0.007425096
44.550862630,48.532779270,4828.370259603,0.024897157,-0.599872300,0.006776598,0.006776598
49.006130642,53.342122396,5822.059907701,0.023031766,-0.597392755,0.006127252,0.006127252
53.906928168,58.645087348,7022.443934123,0.020891534,-0.598340474,0.005609300,0.005609300
59.297824436,64.471350776,8475.198820326,0.019473089,-0.598572005,0.005087958,0.005087958
65.227810330,70.937181261,10251.696638319,0.018605103,-0.600383802,0.004581875,0.004581875
71.750786675,77.978198581,12376.203438653,0.017649068,-0.600677816,0.004154629,0.004154629
78.926052517,85.725502862,14938.822180854,0.016358791,-0.601823628,0.003836738,0.003836738
86.818847656,94.223215739,18036.149029202,0.015743289,-0.599134453,0.003436618,0.003437466
