time,mean_squared_displacement,mean_quartic_displacement,non_gaussian_parameter,energy,particle_overlap,type_overlap
36238,249.706448025,141816.609381782,0.137078267,-2.396700835,0.001638624,0.001270718
39866,274.011640761,169478.563530816,0.128504981,-2.398999326,0.001486884,0.001105414
43857,301.025588989,202979.801457723,0.119886758,-2.397108554,0.001357185,0.001061334
48247,330.764587402,243417.725085788,0.112358470,-2.397284939,0.001097785,0.000934177
53077,363.468621148,292280.143278334,0.106105083,-2.393998292,0.001077440,0.000865512
58390,399.583850437,351322.327628242,0.100102686,-2.396225706,0.000970629,0.000758701
64234,438.818359375,421039.503892687,0.093189048,-2.397745091,0.000862969,0.000757853
70662,482.298916287,505516.640151978,0.086525733,-2.395857575,0.000804477,0.000645955
77733,529.989471436,607546.834818522,0.081400028,-2.398341835,0.000723097,0.000562032
85511,582.451773749,729725.513249715,0.075417578,-2.397714291,0.000611199,0.000521342
94067,640.525380452,878219.727591621,0.070237679,-2.398619276,0.000549316,0.000469632
103479,704.138995700,1056524.492428250,0.065399785,-2.397394196,0.000504388,0.000502692
113832,774.625096639,1272778.773613824,0.060521835,-2.398984744,0.000439962,0.000381470
125220,851.968666924,1533463.926934136,0.056258926,-2.398335394,0.000421312,0.000384013
137747,935.985300700,1843891.656353421,0.052296152,-2.397644511,0.000367906,0.000356886
151527,1028.984320747,2219371.127221001,0.047984187,-2.396689307,0.000355191,0.000289917
166685,1130.826631334,2671218.067982992,0.044389468,-2.396951712,0.000315348,0.000265333
183359,1242.953391181,3219620.365732829,0.041948720,-2.397446991,0.000269572,0.000241597
201700,1367.147191366,3883976.241326226,0.038970467,-2.396143155,0.000267029,0.000239902
221876,1504.324486627,4684264.796976726,0.034950748,-2.395197879,0.000200060,0.000211080
244069,1654.119610257,5655320.303115845,0.033432957,-2.398624391,0.000213623,0.000195821
268482,1818.714828491,6823002.088899400,0.031355374,-2.395173485,0.000193278,0.000157674
295336,2000.217139350,8245382.496563382,0.030431547,-2.397593227,0.000165304,0.000161913
324875,2199.260813395,9946750.574074639,0.028222531,-2.395785259,0.000152588,0.000131395
357368,2419.225228204,12004204.630511813,0.025506420,-2.398230217,0.000137329,0.000130547
393111,2661.718071832,14501009.256603666,0.023380192,-2.397840813,0.000100030,0.000100030
432428,2928.434137980,17533123.722398546,0.022228848,-2.397081755,0.000131395,0.000129700
475677,3220.336527507,21180381.117974177,0.021134544,-2.398688951,0.000092400,0.000085619
523251,3540.754543728,25568804.962653264,0.019688255,-2.394786477,0.000093248,0.000098334
575582,3894.598030938,30857964.551105075,0.017163126,-2.397868700,0.000095791,0.000090705
633147,4284.961032444,37306386.918797813,0.015878037,-2.399256886,0.000074599,0.000070360
696468,4710.690638224,45046068.828754000,0.014936071,-2.399466204,0.000069512,0.000076294
766121,5180.400180393,54422807.227306791,0.013916616,-2.397297404,0.000058492,0.000061035
842740,5698.065697564,65884570.783248901,0.014561161,-2.399577677,0.000055101,0.000050863
927020,6268.254516602,79639998.318149149,0.013446651,-2.394803604,0.000049167,0.000055101
1019729,6893.798283895,96133289.234854802,0.011400153,-2.398733874,0.000044929,0.000052558
