time,mean_squared_displacement,mean_quartic_displacement,non_gaussian_parameter,energy,particle_overlap,type_overlap
1259,53.831398858,7090.731118096,0.223339109,-1.998396209,0.008900960,0.000821431
1388,59.164089627,8468.926669651,0.209635423,-1.996416939,0.007871840,0.000797696
1530,64.957789103,10114.902118259,0.198525186,-1.995708526,0.007060581,0.000757005
1686,71.341793484,12094.692013211,0.188146208,-1.997269172,0.006289164,0.000771417
1857,78.299119737,14433.083279080,0.177107759,-1.996320876,0.005580478,0.000759549
2046,86.022428725,17270.429038154,0.166949069,-1.997600593,0.005000644,0.000734965
2253,94.431708442,20640.510709975,0.157317094,-1.997400082,0.004430135,0.000687493
2481,103.800055610,24744.673573812,0.148289993,-1.998066489,0.003977458,0.000684102
2732,114.074001736,29664.552547879,0.139788958,-1.997463833,0.003504435,0.000691732
3008,125.315817939,35509.022169325,0.130550874,-1.998744356,0.003148397,0.000640021
3312,137.597188314,42445.626661513,0.120911121,-1.997879352,0.002760993,0.000625610
3646,151.179897732,50873.646760729,0.112905539,-1.997707806,0.002607558,0.000595940
4014,166.292763604,61167.268676758,0.105931704,-1.996967485,0.002310859,0.000624763
4419,182.723649767,73391.884618123,0.099051782,-1.998228353,0.002043830,0.000602722
4864,200.816029867,88184.930024889,0.093301636,-1.997127183,0.001831055,0.000525581
5354,220.623535156,105969.372512817,0.088492797,-1.996898539,0.001614889,0.000578139
5893,242.758589003,127636.364447700,0.082882622,-1.995001741,0.001489427,0.000500149
6486,266.864032322,153299.541078356,0.076273221,-1.996032166,0.001332601,0.000472175
7138,293.690945095,184963.089372423,0.072174276,-1.993913529,0.001200358,0.000504388
7855,322.660427517,222008.771497938,0.066203422,-1.996381702,0.001060486,0.000484043
8644,354.949495104,267464.044281006,0.061418184,-1.995426827,0.000961304,0.000456916
9512,390.026874118,322052.236100939,0.058513632,-1.996229402,0.000883314,0.000432332
10467,429.012478299,388583.562598334,0.055602639,-1.995067074,0.000807020,0.000406901
11518,471.359010484,467271.400980632,0.051529404,-1.995380653,0.000745138,0.000372993
12674,518.428039551,562730.294718424,0.046807334,-1.998313993,0.000673930,0.000394185
13945,569.973339505,678316.825298733,0.043929984,-1.997356495,0.000604418,0.000350952
15344,627.026140001,818627.299714830,0.041023134,-1.997192753,0.000529819,0.000334846
16882,689.115719265,986350.875467936,0.038477095,-1.999472812,0.000450982,0.000309414
18574,757.498155382,1187945.006329007,0.035109619,-1.997172209,0.000426398,0.000276354
20436,833.275204129,1434281.545118544,0.032781818,-1.996670604,0.000403510,0.000247531
22484,916.603756375,1730611.729890611,0.029870721,-1.997535999,0.000361972,0.000248379
24737,1007.500298394,2089217.214441935,0.029040215,-1.997167824,0.000334846,0.000233968
27215,1107.973091973,2520676.137888590,0.026600186,-1.996914428,0.000335693,0.000233120
29941,1218.394268460,3042404.157112969,0.024672278,-1.994935508,0.000270420,0.000169542
32940,1340.544513279,3675838.050221761,0.022674912,-1.997936975,0.000240750,0.000200907
36238,1473.368723551,4436537.842481826,0.021795865,-1.996534376,0.000209384,0.000178019
39866,1621.094755385,5362132.940282186,0.020137700,-1.997206744,0.000182258,0.000146654
43857,1782.090681288,6468009.333236694,0.018248168,-1.995227412,0.000178867,0.000140720
48247,1959.479963515,7810972.172053020,0.017117778,-1.997951106,0.000202603,0.000136481
53077,2153.761567858,9420854.813876681,0.015423469,-1.997208673,0.000139872,0.000118679
58390,2370.183622572,11398826.335193211,0.014478937,-1.996247156,0.000128004,0.000111898
64234,2606.344417996,13790289.175840590,0.014976745,-1.997288576,0.000140720,0.000091553
70662,2867.854453193,16680807.359649658,0.014022170,-1.998158910,0.000112745,0.000099182
77733,3152.357469347,20138749.272577923,0.013247534,-1.996604042,0.000083923,0.000100030
85511,3464.043809679,24290248.955008611,0.012085395,-1.995370289,0.000084771,0.000074599
94067,3810.259324816,29391161.963689167,0.012170373,-1.998226318,0.000091553,0.000071208
103479,4193.694739448,35524895.691979304,0.009915224,-1.997370178,0.000081380,0.000071208
