time,mean_squared_displacement,mean_quartic_displacement,non_gaussian_parameter,energy,particle_overlap,type_overlap
48247,31.497343275,3595.419877794,0.811508515,-2.797399855,0.075636122,0.060310364
53077,34.340289646,4185.728803847,0.774237931,-2.798030721,0.067395528,0.054265340
58390,37.466629028,4884.152113173,0.739359367,-2.797572700,0.059383816,0.048655192
64234,40.942036947,5716.987170749,0.704941666,-2.797565780,0.052258809,0.042961968
70662,44.710537381,6707.600272285,0.677355566,-2.798495647,0.045789931,0.038121541
77733,48.732716878,7814.182790120,0.644951395,-2.798670050,0.039661831,0.033373515
85511,53.186772664,9128.512710571,0.613261618,-2.798242250,0.034791734,0.029522366
94067,58.120139228,10700.478825887,0.583644203,-2.799373008,0.030130174,0.025928073
103479,63.495646159,12550.114310371,0.556310731,-2.800298467,0.025959439,0.022644891
113832,69.441040039,14733.366390652,0.527621025,-2.797550200,0.022296482,0.019711812
125220,75.996331109,17350.722703722,0.502041571,-2.798966852,0.019176059,0.017161899
137747,83.204652574,20442.685446845,0.476216405,-2.797713989,0.016679552,0.014790005
151527,91.030500624,24069.343188816,0.452155881,-2.800885230,0.014140659,0.012644450
166685,99.605607775,28369.414282905,0.429678972,-2.799982327,0.012121412,0.010945638
183359,109.076000637,33494.118452284,0.407528534,-2.800066928,0.010457357,0.009462145
201700,119.396791246,39494.617926704,0.385071616,-2.800303423,0.008851793,0.008115980
221876,130.717659844,46536.189092000,0.361514660,-2.799389784,0.007462396,0.006908841
244069,143.200436062,55074.724287245,0.342686706,-2.799843451,0.006263733,0.005759345
268482,156.872797648,65249.325544569,0.325587196,-2.798098231,0.005236308,0.004871792
295336,172.087093777,77377.904257880,0.306304896,-2.797099471,0.004464891,0.004174974
324875,188.877188789,91868.860202365,0.287403652,-2.797058671,0.003780789,0.003479852
357368,207.221735636,109300.071117825,0.272471953,-2.797305624,0.003177219,0.003058539
393111,227.444251166,129973.154622396,0.256054400,-2.798002649,0.002747430,0.002605014
432428,249.723826090,154680.076846653,0.240016926,-2.798477079,0.002391391,0.002268473
475677,273.898522271,183860.775192261,0.225299106,-2.795087749,0.002061632,0.001977709
523251,300.754915025,219166.037911309,0.211374807,-2.798916841,0.001819187,0.001738654
575582,330.161953396,261282.920937432,0.198343145,-2.799086075,0.001618279,0.001534356
633147,362.482143826,311740.614139133,0.186139227,-2.798530583,0.001364814,0.001319885
696468,398.421488444,373318.747756958,0.175736970,-2.798443049,0.001164754,0.001158820
766121,437.973163181,447399.067136976,0.166070232,-2.795874064,0.001045227,0.001021491
842740,481.106716580,534939.125335693,0.155447601,-2.795839237,0.000932482,0.000956217
927020,528.808992174,641120.808844672,0.146262276,-2.798150222,0.000820584,0.000781589
1019729,581.356691149,768827.676259359,0.137316816,-2.797610978,0.000717163,0.000737508
