time,mean_squared_displacement,mean_quartic_displacement,non_gaussian_parameter,energy,particle_overlap,type_overlap
1,0.304212782,0.546854655,1.954880176,-1.598310003,0.757258945,0.000252618
2,0.551218669,1.433366564,1.358509371,-1.597244393,0.641827053,0.000250075
3,0.775865343,2.572348701,1.136636106,-1.598430292,0.564977010,0.000252618
4,0.983901978,3.890524970,1.009188531,-1.598987461,0.508924696,0.000244988
5,1.184539795,5.403754340,0.925432343,-1.598911061,0.463373820,0.000251770
6,1.379535251,7.110375298,0.867903915,-1.598738800,0.425649855,0.000244988
7,1.571012709,8.976698134,0.818381342,-1.598002111,0.392554389,0.000250922
8,1.759504530,11.002326118,0.776912295,-1.598771865,0.364899529,0.000251770
10,2.125020345,15.455490112,0.711337676,-1.598250227,0.319508023,0.000259399
12,2.480419583,20.454054091,0.662230495,-1.598421777,0.282883538,0.000249227
14,2.830866496,26.027353923,0.623785900,-1.599833451,0.253284878,0.000244988
16,3.173860338,32.080269708,0.592173140,-1.600241971,0.228184170,0.000228034
19,3.685838487,42.192606608,0.552705545,-1.600049663,0.197164747,0.000233968
22,4.193266127,53.467468262,0.520218576,-1.598824634,0.172800700,0.000229730
25,4.694964939,65.689775255,0.489930160,-1.599778086,0.152880351,0.000228034
29,5.363688151,84.193133884,0.463124741,-1.599168676,0.131508721,0.000210232
33,6.024727715,104.424567329,0.438269586,-1.598103863,0.114877489,0.000213623
38,6.839530097,131.836466471,0.408990729,-1.598594148,0.097660489,0.000214471
43,7.651353624,162.384796143,0.386744221,-1.597784359,0.085027907,0.000230577
49,8.618223402,202.545305040,0.363370504,-1.597305401,0.072669983,0.000234816
55,9.579642402,246.734912448,0.344242688,-1.598857107,0.063570658,0.000233120
62,10.697357178,303.173126221,0.324588126,-1.599005353,0.054628160,0.000236511
70,11.961866591,374.416592068,0.308263570,-1.597770461,0.047003004,0.000238207
78,13.236906264,453.054790921,0.292807752,-1.598792429,0.040981717,0.000221252
87,14.648296780,547.636216905,0.276030857,-1.596345804,0.035844591,0.000224643
97,16.232638889,664.837834676,0.261455514,-1.598490964,0.031157600,0.000213623
108,17.956797282,805.304200914,0.248640315,-1.597808328,0.027382745,0.000221252
121,19.983222114,984.554200914,0.232674410,-1.599416670,0.023933411,0.000211080
135,22.179867215,1201.193740845,0.220736792,-1.598162286,0.020915561,0.000205994
150,24.488744100,1449.329750909,0.208274947,-1.598896823,0.018383450,0.000205994
167,27.097771539,1761.049825033,0.199072847,-1.598207339,0.016365899,0.000210232
186,30.032297770,2139.681194729,0.186105433,-1.597839010,0.014367845,0.000216166
207,33.284038968,2604.427776761,0.175424605,-1.598396922,0.012813144,0.000236511
230,36.824803670,3151.846227010,0.162068026,-1.598268438,0.011168586,0.000201755
255,40.642690023,3809.017754449,0.152918369,-1.597758765,0.009962294,0.000229730
283,44.907112969,4616.564697266,0.144554629,-1.598594989,0.008871290,0.000211080
313,49.468807644,5568.435306125,0.137684547,-1.598943649,0.008133782,0.000230577
347,54.659654405,6743.906660292,0.128553555,-1.597011355,0.007111443,0.000223796
384,60.322138468,8152.605375502,0.120179390,-1.596659745,0.006271362,0.000215318
425,66.528752645,9837.685889350,0.111242520,-1.597489130,0.005616082,0.000217014
470,73.427261353,11903.581278483,0.103836570,-1.596149533,0.005057441,0.000226339
519,80.917516073,14376.400544908,0.097775461,-1.598550233,0.004523383,0.000237359
573,89.159098307,17363.027770996,0.092057112,-1.596866568,0.004080031,0.000204298
633,98.312954373,20987.176354302,0.085624430,-1.595966021,0.003653632,0.000220405
699,108.390051948,25394.281923082,0.080702046,-1.597763647,0.003309462,0.000205146
771,119.395326402,30686.357927110,0.076288091,-1.596177955,0.002984789,0.000210232
851,131.545528836,37097.277258979,0.071880157,-1.596983490,0.002717760,0.000198364
939,145.015082465,44847.629158868,0.066290623,-1.597443623,0.002320184,0.000219557
1036,159.757383558,54176.197226630,0.061331916,-1.597437727,0.002189636,0.000196669
1142,175.831720988,65411.008712769,0.057829397,-1.599653909,0.001970927,0.000193278
1259,193.524449666,78929.479705811,0.053735669,-1.596325029,0.001876831,0.000194973
1388,213.235127767,95558.906906128,0.050785590,-1.598674113,0.001616584,0.000185649
1530,234.796317206,115358.219212850,0.046226814,-1.597597104,0.001438565,0.000176324
1686,258.640223185,139743.650031196,0.044478677,-1.599406588,0.001322428,0.000173781
1857,284.251593696,168236.638632880,0.041040375,-1.597758684,0.001181708,0.000183105
2046,313.120934380,203660.226028442,0.038570028,-1.597897352,0.001062181,0.000183953
2253,344.266394721,245253.017354329,0.034627886,-1.597966794,0.000962151,0.000163608
2481,378.541417440,295720.872111003,0.031842671,-1.598694008,0.000904507,0.000189887
2732,416.694425795,357614.549748739,0.029770830,-1.597317253,0.000801934,0.000176324
3008,458.475124783,432350.333206177,0.028407773,-1.597960427,0.000692579,0.000191583
3312,504.489969889,522537.049719916,0.026533334,-1.599201196,0.000626458,0.000148349
