time,mean_squared_displacement,mean_quartic_displacement,non_gaussian_parameter,energy,particle_overlap,type_overlap
1,1.230087280,4.021855672,0.328929564,-0.599699954,0.298895094,0.000036452
2,2.429653592,13.741014269,0.163794696,-0.598778563,0.155193753,0.000032213
3,3.612892999,29.099880642,0.114649489,-0.599639969,0.101021661,0.000030518
4,4.795389811,50.316758898,0.094024469,-0.600146558,0.073764377,0.000027974
5,5.965698242,76.850831774,0.079655627,-0.600732612,0.058255514,0.000040690
6,7.149129232,109.336729262,0.069599703,-0.601403196,0.047822740,0.000033061
7,8.320217556,146.988269382,0.061633977,-0.599827667,0.040548537,0.000031365
8,9.489011976,189.831268311,0.054103647,-0.599328427,0.035671658,0.000041538
10,11.822511461,292.479217529,0.046241746,-0.597719185,0.028568692,0.000023736
12,14.156904433,417.204737345,0.040813157,-0.600394406,0.023571438,0.000028822
14,16.503906250,565.063947890,0.037255815,-0.600196759,0.020085653,0.000022888
16,18.840972900,733.783111572,0.033498615,-0.600871208,0.017601013,0.000027127
19,22.335874769,1027.720979479,0.029944880,-0.598750650,0.014566210,0.000030518
22,25.852322049,1375.030042860,0.028656504,-0.599860552,0.012524923,0.000033908
25,29.353591919,1770.809421115,0.027563362,-0.600612361,0.011061774,0.000030518
29,33.970277574,2362.506749471,0.023605208,-0.602257295,0.009653727,0.000032213
33,38.613978068,3047.340555827,0.021838507,-0.600088901,0.008371989,0.000032213
38,44.441002740,4028.399676853,0.019790811,-0.597353945,0.007312351,0.000040690
43,50.276536730,5144.217386882,0.017504950,-0.596083073,0.006362915,0.000041538
49,57.287212796,6671.552998861,0.016401335,-0.595793153,0.005714417,0.000034756
55,64.268544515,8383.468137953,0.014814348,-0.597513835,0.005116781,0.000030518
62,72.416787042,10623.932493422,0.012898750,-0.600371702,0.004432678,0.000039842
70,81.694279989,13512.029090034,0.012269102,-0.601371799,0.003968981,0.000027127
78,90.974661933,16736.213445028,0.011052748,-0.600918620,0.003485786,0.000037299
87,101.307764689,20731.519161648,0.009963858,-0.600118665,0.003113641,0.000045776
97,112.924682617,25774.224514431,0.010572108,-0.597561669,0.002882216,0.000031365
108,125.740859985,31916.219314575,0.009309881,-0.600035599,0.002514309,0.000038147
121,140.759575738,39971.793246799,0.008703192,-0.601122568,0.002330356,0.000033061
135,156.834479438,49606.663601345,0.008388590,-0.598335375,0.002030267,0.000044081
150,174.185058594,61151.012522380,0.007747463,-0.599692596,0.001852247,0.000033908
167,193.874206543,75689.746332804,0.006849942,-0.599973808,0.001629300,0.000035604
186,215.799555461,93711.239027235,0.006125153,-0.601412093,0.001459757,0.000036452
207,240.279076470,116050.583280775,0.005024194,-0.600422300,0.001343621,0.000031365
230,266.851642185,143141.842993842,0.005048136,-0.598515099,0.001191881,0.000035604
255,296.015570747,176185.979722765,0.005311394,-0.600482161,0.001114739,0.000041538
283,328.557966444,216922.482825385,0.004701071,-0.601571190,0.000992669,0.000036452
313,363.144449870,264897.947033352,0.004329276,-0.599325394,0.000856188,0.000027974
347,402.273996989,324860.036922879,0.003719589,-0.599729036,0.000780741,0.000028822
384,445.121261597,397568.675287883,0.003264076,-0.600053353,0.000677321,0.000027974
425,492.673009237,487302.843573676,0.003779102,-0.599479503,0.000620524,0.000036452
470,545.318171183,596779.611840142,0.003384953,-0.599242844,0.000584920,0.000035604
519,602.491060045,727993.371388753,0.002724762,-0.598574716,0.000547621,0.000023736
573,665.617658827,887887.268222385,0.001990491,-0.599465078,0.000495911,0.000030518
633,735.924738566,1084765.474351671,0.001439875,-0.599046696,0.000422160,0.000038995
699,811.958619859,1320843.245381673,0.001723988,-0.597970247,0.000372993,0.000022040
771,895.450334337,1606497.149349636,0.001757596,-0.598835729,0.000341627,0.000030518
851,988.240431044,1957333.786934747,0.002080865,-0.599583641,0.000340780,0.000033061
939,1089.561932034,2379762.654106988,0.002288336,-0.598577231,0.000296699,0.000032213
1036,1201.637000190,2894153.907972548,0.002153478,-0.600151537,0.000309414,0.000022888
1142,1325.128594293,3522239.609310574,0.002901406,-0.597673053,0.000239902,0.000032213
