time,mean_squared_displacement,mean_quartic_displacement,non_gaussian_parameter,energy,particle_overlap,type_overlap
1,0.421791924,0.846313477,1.378672401,-1.399842546,0.680175781,0.000111898
2,0.778700087,2.345326742,0.933646179,-1.399723572,0.539176093,0.000120375
3,1.110461765,4.367655436,0.770635937,-1.400814952,0.450293647,0.000128004
4,1.427725898,6.841729058,0.677924840,-1.399574432,0.386460198,0.000117832
5,1.733393351,9.716288249,0.616674147,-1.399859741,0.337374369,0.000119527
6,2.034413656,12.991989136,0.569396502,-1.399158370,0.297644721,0.000107659
7,2.328067356,16.613786485,0.532554112,-1.399613538,0.266442193,0.000113593
8,2.622531467,20.637232463,0.500221026,-1.399212515,0.239565531,0.000119527
10,3.198143853,29.758497450,0.454654347,-1.399058852,0.198009067,0.000125461
12,3.768251207,40.349616157,0.420667943,-1.397753294,0.166664971,0.000143263
14,4.332283868,52.397281223,0.395777498,-1.396592696,0.143111335,0.000128004
16,4.894985623,65.739515516,0.371761316,-1.397354857,0.124075148,0.000142415
19,5.723485311,88.086754693,0.344396155,-1.398398296,0.103232490,0.000132243
22,6.539582994,112.931004842,0.320191193,-1.398201723,0.086699592,0.000129700
25,7.362740411,141.199768066,0.302139911,-1.399290544,0.074940152,0.000120375
29,8.445154826,183.049448649,0.283127712,-1.398891206,0.063197666,0.000125461
33,9.525068495,229.483590020,0.264489495,-1.399538687,0.054180569,0.000111050
38,10.870954725,294.821879069,0.247174340,-1.399902775,0.045820448,0.000124613
43,12.204403347,366.873869154,0.231432003,-1.400559646,0.039315965,0.000132243
49,13.808722602,463.568903605,0.215461684,-1.397869271,0.033508301,0.000140720
55,15.388195462,569.845080905,0.203158953,-1.398438273,0.029260423,0.000134786
62,17.236277262,708.131434123,0.191750303,-1.398812120,0.025275336,0.000144111
70,19.338580661,883.288894653,0.180867791,-1.397932574,0.021922641,0.000121223
78,21.449900309,1077.777818468,0.171148004,-1.397827291,0.019630432,0.000122070
87,23.814770169,1316.718770345,0.160721209,-1.397459839,0.017183940,0.000139025
97,26.443625556,1610.395170424,0.151421921,-1.399184723,0.015222338,0.000123766
108,29.321311103,1964.425572713,0.142386379,-1.398236957,0.013542175,0.000125461
121,32.723741319,2427.793357001,0.133501826,-1.399321399,0.012080722,0.000116136
135,36.370095147,2975.309041341,0.124554543,-1.400561921,0.010727776,0.000148349
150,40.283989800,3627.825959947,0.117693055,-1.399017313,0.009551154,0.000127157
167,44.693423801,4435.296579997,0.110149477,-1.398969854,0.008574592,0.000120375
186,49.663552178,5444.539605035,0.103653979,-1.397494256,0.007584466,0.000131395
207,55.115636190,6660.157450358,0.096184259,-1.398196706,0.006640116,0.000118679
230,61.131674873,8138.920201619,0.088911345,-1.399116602,0.005867004,0.000115289
255,67.631300184,9901.218839857,0.082309654,-1.398430415,0.005203247,0.000116136
283,74.898088243,12078.214564006,0.076497653,-1.397335821,0.004642910,0.000129700
313,82.690594143,14643.137690226,0.070726965,-1.398850133,0.004277547,0.000134786
347,91.434009128,17821.073020087,0.065785631,-1.399957491,0.003852844,0.000148349
384,101.017769708,21649.243811713,0.060724870,-1.399057602,0.003447639,0.000128852
425,111.721382989,26426.126520793,0.058549300,-1.397531071,0.003044976,0.000117832
470,123.382729424,32114.870188395,0.054742723,-1.399823579,0.002733019,0.000138177
519,136.116236369,38950.239895291,0.051102814,-1.398766304,0.002375285,0.000107659
