time,mean_squared_displacement,mean_quartic_displacement,non_gaussian_parameter,energy,particle_overlap,type_overlap
454618028,0.077087402,0.898518880,70.561120091,-4.204105624,0.973076714,0.972883436
500079841,0.079440647,0.897474501,68.176056999,-4.204261505,0.972368028,0.972568088
550087835,0.081604004,0.933824327,67.549970406,-4.204044541,0.971825494,0.971598307
605096629,0.085605197,0.971645779,63.471731556,-4.203889612,0.970753988,0.971618652
665606302,0.087490506,1.055657281,66.841967300,-4.204148228,0.970957438,0.971479628
732166942,0.090569390,1.167602539,68.429909702,-4.204271322,0.970652262,0.970733643
805383646,0.091742622,1.177815755,67.108495938,-4.204143752,0.970421685,0.970621745
885922021,0.092203776,1.204176161,68.158378784,-4.204320450,0.971004910,0.970567491
974514234,0.097283257,1.266357422,64.100436867,-4.204155636,0.969428168,0.969672309
1071965668,0.100660536,1.348008898,64.327528264,-4.204225544,0.969075521,0.969092475
