time,mean_squared_displacement,mean_quartic_displacement,non_gaussian_parameter,energy,particle_overlap,type_overlap
0.000027127,0.000001695,0.000001695,287.000000000,-2.397061406,0.999998305,0.999998305
0.000054253,0.000005086,0.000005086,863.000000000,-2.397061522,0.999994914,0.999994914
0.000081380,0.000008477,0.000008477,1439.000000000,-2.397061926,0.999991523,0.999991523
0.000108507,0.000010173,0.000010173,1727.000000000,-2.397061726,0.999989827,0.999989827
0.000135634,0.000011868,0.000011868,1583.000000000,-2.397060236,0.999988132,0.999988132
0.000162760,0.000015259,0.000015259,2159.000000000,-2.397061561,0.999984741,0.999984741
0.000189887,0.000016954,0.000016954,2015.000000000,-2.397060418,0.999983046,0.999983046
0.000217014,0.000018650,0.000018650,2303.000000000,-2.397061494,0.999981350,0.999981350
0.000271267,0.000022040,0.000022040,2543.000000000,-2.397060752,0.999977960,0.999977960
0.000325521,0.000028822,0.000028822,3695.000000000,-2.397060131,0.999971178,0.999971178
0.000379774,0.000032213,0.000032213,3839.000000000,-2.397062879,0.999967787,0.999967787
0.000434028,0.000038995,0.000038995,3263.000000000,-2.397061765,0.999961005,0.999961005
0.000515408,0.000044081,0.000044081,3695.000000000,-2.397062449,0.999955919,0.999955919
0.000596788,0.000049167,0.000049167,4223.000000000,-2.397060631,0.999950833,0.999950833
0.000678168,0.000059340,0.000059340,5183.000000000,-2.397063189,0.999940660,0.999940660
0.000786675,0.000064426,0.000064426,4847.000000000,-2.397063895,0.999935574,0.999935574
0.000895182,0.000072903,0.000072903,4895.000000000,-2.397065856,0.999927097,0.999927097
0.001030816,0.000084771,0.000084771,4631.000000000,-2.397067696,0.999915229,0.999915229
0.001166450,0.000091553,0.000091553,4832.600000000,-2.397070387,0.999908447,0.999908447
0.001329210,0.000106812,0.000106812,4434.200000000,-2.397078135,0.999893188,0.999893188
0.001491970,0.000113593,0.000113593,4947.800000000,-2.397077070,0.999886407,0.999886407
0.001681858,0.000127157,0.000127157,4458.200000000,-2.397079692,0.999872843,0.999872843
0.001898872,0.000150892,0.000150892,4491.800000000,-2.397077690,0.999849108,0.999849108
0.002115885,0.000171238,0.000171238,4004.942857143,-2.397082912,0.999828762,0.999828762
0.002360026,0.000191583,0.000191583,3591.800000000,-2.397075485,0.999808417,0.999808417
0.002631293,0.000205146,0.000205146,3472.942857143,-2.397073918,0.999794854,0.999794854
0.002929688,0.000227186,0.000227186,2883.228571429,-2.397071549,0.999772814,0.999772814
0.003282335,0.000247531,0.000247531,2995.114285714,-2.397076128,0.999752469,0.999752469
0.003662109,0.000286526,0.000286526,2576.496103896,-2.397077349,0.999713474,0.999713474
0.004069010,0.000323825,0.000323825,2139.810389610,-2.397069968,0.999676175,0.999676175
0.004530165,0.000366211,0.000366211,1659.907092907,-2.397088033,0.999633789,0.999633789
0.005045573,0.000401815,0.000401815,1442.566833167,-2.397092196,0.999598185,0.999598185
0.005615234,0.000444200,0.000444200,1274.317482517,-2.397090328,0.999555800,0.999555800
0.006239149,0.000489977,0.000489977,1153.274525475,-2.397097255,0.999510023,0.999510023
0.006917318,0.000534058,0.000534058,1037.506293706,-2.397101211,0.999465942,0.999465942
0.007676866,0.000578139,0.000578139,938.055744256,-2.397110392,0.999421861,0.999421861
0.008490668,0.000642565,0.000642565,849.692195730,-2.397103373,0.999357435,0.999357435
0.009412977,0.000703600,0.000703600,758.797520127,-2.397105590,0.999296400,0.999296400
0.010416667,0.000774807,0.000774807,688.323164761,-2.397102844,0.999225193,0.999225193
0.011528863,0.000847711,0.000847711,634.083148000,-2.397097188,0.999152289,0.999152289
0.012749566,0.000944350,0.000946045,568.805282716,-2.397102331,0.999056498,0.999056498
0.014078776,0.001039293,0.001040988,518.751565539,-2.397093791,0.998961555,0.998961555
0.015543620,0.001146105,0.001157973,464.683022423,-2.397087486,0.998857286,0.998857286
0.017171224,0.001251221,0.001273261,428.802437139,-2.397078137,0.998754713,0.998754713
0.018961589,0.001361423,0.001383464,388.762813505,-2.397084928,0.998644511,0.998644511
0.020914714,0.001491970,0.001514011,351.249227549,-2.397097278,0.998513963,0.998513963
0.023084852,0.001653035,0.001676771,312.059474887,-2.397076501,0.998353746,0.998353746
0.025472005,0.001849704,0.001883613,279.923724807,-2.397088646,0.998159620,0.998159620
0.028103299,0.002051459,0.002087063,252.281299678,-2.397074042,0.997958713,0.997958713
0.030978733,0.002261692,0.002302382,227.701109226,-2.397082917,0.997751024,0.997751024
0.034152561,0.002514309,0.002556695,204.248965904,-2.397066000,0.997499254,0.997499254
