time,mean_squared_displacement,mean_quartic_displacement,non_gaussian_parameter,energy,particle_overlap,type_overlap
150,92.717419095,17743.652252197,0.031958591,-0.999345460,0.003530714,0.000052558
167,103.119021946,21902.905456543,0.029845343,-0.997326677,0.003227234,0.000064426
186,114.734917535,27039.332962036,0.026972751,-0.999654067,0.002896627,0.000058492
207,127.594121297,33385.475216336,0.025296344,-1.000558455,0.002627055,0.000061883
230,141.641998291,41075.779969957,0.023659097,-1.000171939,0.002353244,0.000059340
255,156.888490465,50347.181418525,0.022698576,-0.998844715,0.002141317,0.000052558
283,174.081556532,61884.310755412,0.021022265,-0.999775695,0.001893785,0.000048319
313,192.376193576,75485.408142090,0.019818157,-1.000045790,0.001698812,0.000055101
347,213.164421929,92489.115378486,0.017699615,-1.002144877,0.001563178,0.000055101
384,235.763125949,113012.387856377,0.016565336,-0.997489963,0.001384311,0.000055949
425,260.747616238,138157.263231066,0.015984524,-0.997203263,0.001268175,0.000053406
470,288.202226427,168610.295825534,0.014962144,-0.999032691,0.001161363,0.000051710
519,318.162463718,204957.009628296,0.012327287,-0.998611463,0.001008775,0.000061035
573,351.028032091,249189.673056708,0.011120035,-0.997567925,0.000873142,0.000048319
633,387.597451104,303777.428687202,0.010998851,-0.994432230,0.000831604,0.000044929
699,427.687603421,369678.348549737,0.010486011,-0.997770167,0.000768873,0.000052558
771,471.550735474,448899.627892388,0.009371860,-0.996405067,0.000659519,0.000051710
851,520.187413534,545649.753440009,0.008219650,-1.001231698,0.000623915,0.000052558
939,573.644590590,663250.468134562,0.007740613,-1.000572872,0.000568814,0.000067817
1036,632.910059611,806980.948455811,0.007241487,-0.999639003,0.000562880,0.000055101
1142,697.907319811,980805.791224162,0.006800086,-0.997321172,0.000450982,0.000044081
1259,769.137305366,1190647.441411336,0.006302887,-0.998530124,0.000426398,0.000057644
1388,847.464908176,1445020.110856798,0.005976730,-0.996518296,0.000367059,0.000044081
1530,933.733740913,1753914.218432956,0.005823524,-1.002342491,0.000328912,0.000037299
1686,1029.306115044,2129997.205001831,0.005206640,-1.000576029,0.000300937,0.000051710
1857,1134.214667426,2582057.123080784,0.003547158,-0.997419096,0.000295003,0.000056797
2046,1249.312852648,3132967.271119860,0.003617319,-0.998346363,0.000262790,0.000048319
2253,1374.868830363,3791855.466149224,0.002969179,-0.997658282,0.000229730,0.000051710
2481,1514.366287231,4599768.316229926,0.002842671,-0.996625867,0.000225491,0.000042386
2732,1667.377480401,5576787.361112807,0.002947506,-0.997503003,0.000183105,0.000040690
3008,1836.133460151,6762896.989106920,0.002953479,-0.997158249,0.000164456,0.000038995
3312,2021.243774414,8198345.579237197,0.003339526,-0.998959177,0.000148349,0.000032213
3646,2224.836839464,9932953.206246270,0.003324209,-0.998574463,0.000142415,0.000038995
4014,2448.297553168,12022083.553344727,0.002789777,-0.997137178,0.000141568,0.000036452
4419,2695.940188938,14571272.096132066,0.002373332,-0.997147169,0.000123766,0.000038147
4864,2969.596962823,17710623.457741633,0.004132508,-0.998395946,0.000100030,0.000030518
5354,3271.021774292,21473265.298292372,0.003422181,-0.998415179,0.000100030,0.000039842
5893,3596.992635091,25961033.483901978,0.003223619,-0.998722782,0.000082228,0.000032213
6486,3957.143049452,31403916.553949993,0.002717564,-0.997756359,0.000091553,0.000044929
7138,4354.543626573,38023906.078014798,0.002593580,-0.997727556,0.000066121,0.000041538
7855,4791.649086846,45977287.485858493,0.001218787,-1.000048980,0.000065274,0.000038995
8644,5278.480511136,55796945.696646795,0.001262580,-0.997455757,0.000056797,0.000036452
9512,5805.648062812,67539203.224543259,0.001871297,-0.998839755,0.000050863,0.000030518
10467,6388.682345920,81769141.010691330,0.001659649,-0.999760267,0.000050863,0.000030518
