time,mean_squared_displacement,mean_quartic_displacement,non_gaussian_parameter,energy,particle_overlap,type_overlap
1,0.006042480,0.006225586,84.668402288,-4.000905341,0.994018555,0.988583035
2,0.007649740,0.008022732,67.895470739,-4.000969872,0.992506239,0.988640679
3,0.008266873,0.008775499,63.566196022,-4.000954366,0.991956923,0.988813612
4,0.008307563,0.008843316,63.257677904,-4.001012540,0.991939969,0.988786485
5,0.008605957,0.009351942,62.436169238,-4.001092218,0.991706000,0.988908556
6,0.008707682,0.009297689,60.745620249,-4.001067185,0.991587321,0.988989936
7,0.008626302,0.009304470,61.870019342,-4.000992569,0.991661919,0.989030626
8,0.008734809,0.009419759,61.182275307,-4.000955310,0.991566976,0.988962809
10,0.008782281,0.009501139,61.290488285,-4.000977364,0.991526286,0.988962809
12,0.009175618,0.009860569,57.973279027,-4.000914830,0.991126166,0.988854302
14,0.009209527,0.010097928,59.457458953,-4.000963372,0.991173638,0.989101834
16,0.009216309,0.009975857,58.432535584,-4.000908574,0.991143121,0.988776313
19,0.008768717,0.009684245,62.355024347,-4.000986806,0.991607666,0.988962809
22,0.009067112,0.009935167,59.717549156,-4.001076427,0.991275363,0.988837348
25,0.008911133,0.010138618,63.019506852,-4.001017552,0.991529677,0.989013672
29,0.008728027,0.009928385,64.358770229,-4.001009625,0.991739909,0.988949246
33,0.009087457,0.010233561,61.407396094,-4.000997387,0.991383870,0.988786485
38,0.009107802,0.010314941,61.459569640,-4.000909699,0.991373698,0.988637288
43,0.009379069,0.010755751,60.243995399,-4.000908222,0.991105821,0.988956028
49,0.009175618,0.010654026,62.261964857,-4.000917636,0.991339789,0.989122179
55,0.009318034,0.010810004,61.520537248,-4.001010638,0.991224501,0.988803440
62,0.009609646,0.011467828,61.326823161,-4.000962879,0.991014269,0.988735623
70,0.009358724,0.011108398,62.959706259,-4.000945199,0.991221110,0.988820394
78,0.009236654,0.010904948,62.813137471,-4.001029289,0.991343180,0.988661024
87,0.009474013,0.011366102,62.901759383,-4.001037320,0.991136339,0.989040799
97,0.009379069,0.011284722,63.570429575,-4.000947119,0.991217719,0.988566081
108,0.009629991,0.011691623,62.428569135,-4.000979350,0.991054959,0.988989936
121,0.009406196,0.011522081,64.016631413,-4.001028399,0.991285536,0.988956028
135,0.009290907,0.011020237,63.246540294,-4.000993587,0.991309272,0.989057753
150,0.009589301,0.012030707,64.794728391,-4.000934466,0.991170247,0.988647461
167,0.009528266,0.011854384,64.694202517,-4.001009904,0.991234673,0.988861084
186,0.009691026,0.011922201,63.260878906,-4.001038115,0.991054959,0.988888211
207,0.009840224,0.012396918,62.962700132,-4.000987798,0.990997314,0.988847521
230,0.009792752,0.012471517,64.319906563,-4.001038362,0.991065131,0.989057753
255,0.010064019,0.012722439,62.008233444,-4.001039096,0.990783691,0.988996718
283,0.010097928,0.012736003,62.002126959,-4.000912776,0.990739610,0.988806831
313,0.010152181,0.013088650,62.707294017,-4.000901104,0.990763346,0.988647461
347,0.010002984,0.012736003,63.383147855,-4.000950613,0.990882026,0.989013672
384,0.010199653,0.012783474,60.905617430,-4.001061709,0.990651449,0.988837348
425,0.010036892,0.012539334,61.809397311,-4.001074418,0.990824382,0.988884820
470,0.010477702,0.013705783,61.976204227,-4.000878572,0.990563287,0.989196777
519,0.010626899,0.014716254,64.067641568,-4.000882903,0.990454780,0.988817003
573,0.010647244,0.015034993,65.368280532,-4.000917789,0.990478516,0.989152696
633,0.010552300,0.014946832,65.870884331,-4.000971099,0.990661621,0.989037408
699,0.011250814,0.015801324,61.368968079,-4.000910604,0.990013970,0.988718669
771,0.011162652,0.015970866,63.155679919,-4.000810153,0.990156386,0.988694933
851,0.010830349,0.015733507,65.693056389,-4.000905330,0.990536160,0.988922119
939,0.011257595,0.016818576,66.034214473,-4.000922752,0.990305583,0.988864475
1036,0.011834039,0.017795139,62.027828170,-4.000921474,0.989827474,0.988705105
1142,0.011956109,0.018832737,64.688284608,-4.000838630,0.989861382,0.988572862
1259,0.012010362,0.020419651,68.955981185,-4.001018106,0.990000407,0.988766140
1388,0.011935764,0.019924588,67.312815240,-4.001025401,0.990000407,0.988667806
1530,0.012139214,0.019992405,66.614040446,-4.000921601,0.989803738,0.988243951
1686,0.012173123,0.020494249,67.255908699,-4.000946114,0.989847819,0.988437229
1857,0.011779785,0.019836426,70.016946667,-4.001015334,0.990197076,0.988688151
2046,0.012254503,0.021050347,68.802306090,-4.001046939,0.989864773,0.988555908
2253,0.012736003,0.022040473,67.345772443,-4.000996805,0.989447700,0.989030626
2481,0.012708876,0.023681641,72.287558275,-4.001003958,0.989583333,0.988359239
2732,0.012939453,0.024678548,72.518019402,-4.001002851,0.989484999,0.988532172
3008,0.012566461,0.021965875,68.346077060,-4.001094415,0.989796956,0.988833957
3312,0.012966580,0.022888184,66.863191456,-4.000966386,0.989508735,0.988623725
3646,0.013637967,0.024319119,64.425688156,-4.001006060,0.988932292,0.988579644
