time,mean_squared_displacement,mean_quartic_displacement,non_gaussian_parameter,energy,particle_overlap,type_overlap
137747,0.162953571,10.361693647,0.166035868,0.008367692,0.011070185,0.011716994
151527,0.175314558,11.200120463,0.149444707,0.007749551,0.010989165,0.011521797
166685,0.193600961,14.023247132,0.147269068,0.007729018,0.011135905,0.011766045
183359,0.209719255,15.397312974,0.127771863,0.007753316,0.011297506,0.011920442
201700,0.221305504,15.576463239,0.123946774,0.007793247,0.011067670,0.011972813
221876,0.233418245,19.038638407,0.131963235,0.007355319,0.011376902,0.011729576
244069,0.256791016,21.423513122,0.129612465,0.006706341,0.010969489,0.011372264
268482,0.271222208,23.224898279,0.129458862,0.007891359,0.011196766,0.011512008
295336,0.291213332,25.850402054,0.122612490,0.007351156,0.011019393,0.011174936
324875,0.310110171,29.423815586,0.117204824,0.007765534,0.010963459,0.011093180
357368,0.344954864,35.070663116,0.104556390,0.007506954,0.010966834,0.011236347
393111,0.356708349,38.200833672,0.113273416,0.007854747,0.010977934,0.011158511
432428,0.407427843,44.266585070,0.097428164,0.008501744,0.011260168,0.011282997
475677,0.418071863,47.019476231,0.101201777,0.007694080,0.011559758,0.011605103
523251,0.463321746,56.630850695,0.101288549,0.008188434,0.011308489,0.010995194
575582,0.537210382,72.942923042,0.094864916,0.008259250,0.011037840,0.010897862
633147,0.541250415,73.864720042,0.091785850,0.007702045,0.010234303,0.010334006
696468,0.588438296,86.944301606,0.086812547,0.008016102,0.010473816,0.010517817
766121,0.649144327,99.368028537,0.089310644,0.008339371,0.010383073,0.010549716
842740,0.744287592,121.191057595,0.084004216,0.009618922,0.010458359,0.010748510
927020,0.820545242,146.049216443,0.071602611,0.009222309,0.010816297,0.010932590
1019729,0.875528594,163.806086866,0.072497925,0.008511235,0.010907123,0.011036742
1121708,0.969840649,196.151964930,0.070457114,0.008548199,0.010391767,0.010415340
1233885,1.065231864,236.303668038,0.064041445,0.008570960,0.010048006,0.010054477
1357280,1.132040941,264.394097580,0.061965336,0.010026976,0.009461907,0.009637605
1493015,1.233798766,308.679350969,0.057043349,0.009513204,0.008875194,0.009180316
1642323,1.394419297,365.860326790,0.054280245,0.009121081,0.008775896,0.009047163
1806562,1.488197103,397.859120966,0.051319620,0.008285058,0.008554429,0.008685792
1987225,1.638519092,475.533479630,0.048610047,0.007707150,0.007678009,0.007847342
2185955,1.735875650,524.447743964,0.050203970,0.008635866,0.007185018,0.007324526
2404558,1.870633437,601.600292111,0.047365801,0.008207640,0.006715577,0.006750063
2645021,1.984122812,658.870248024,0.045012976,0.008241742,0.007237204,0.007246197
2909530,2.123175952,757.660647468,0.042229667,0.008352087,0.006708350,0.006669638
3200490,2.315678106,906.176068730,0.039468794,0.007268853,0.006067796,0.006040142
3520546,2.533303482,1094.624250588,0.034914050,0.008860731,0.005480569,0.005367965
3872608,2.722290653,1240.491895525,0.034257069,0.008852822,0.005020731,0.004935354
4259876,2.902855030,1383.570615001,0.033123643,0.009302379,0.005167418,0.005133085
4685871,3.227606728,1692.793714921,0.029807567,0.008677856,0.004774909,0.004684635
5154466,3.551590769,1942.963803771,0.029921421,0.009843967,0.004265558,0.004203916
5669920,4.066336743,2412.583790074,0.030420560,0.009066437,0.004344096,0.004288906
6236920,4.414246307,2761.369018425,0.029982911,0.008116770,0.004006720,0.004054884
6860620,4.687163156,3257.050296657,0.026499939,0.007976093,0.003549444,0.003608047
7546690,5.145713324,3825.185096759,0.026245863,0.008045123,0.003179825,0.003256496
8301367,5.443676928,4435.068617246,0.024898254,0.007647611,0.002637981,0.002704416
9131512,5.812017004,5232.955609765,0.022289965,0.007544957,0.002254517,0.002309972
10044671,6.104945929,5825.202875341,0.021938030,0.007582558,0.002065465,0.002131032
11049146,6.209564688,6494.225322261,0.018984282,0.007424581,0.001857722,0.001958689
12154069,6.798616329,7689.424488201,0.018090410,0.008007439,0.001627136,0.001641478
13369484,7.152941859,8701.178633388,0.017257449,0.007346674,0.001351423,0.001373337
14706440,7.487385491,9799.292182599,0.016025695,0.007976614,0.001043414,0.001096684
16177092,8.186648819,11603.769755402,0.015492223,0.008306863,0.000881984,0.000924924
17794809,8.865580355,14098.000304537,0.013479306,0.007591544,0.000830833,0.000858320
19574298,9.688362095,16961.958870755,0.012172151,0.006947926,0.000713027,0.000732288
21531736,9.763342362,18133.603087240,0.012533151,0.007355604,0.000565372,0.000583372
23684918,10.066204993,19517.058868468,0.012493544,0.006835548,0.000462022,0.000456937
26053418,11.106243595,23264.374676826,0.012303233,0.007907468,0.000414444,0.000423001
28658768,11.925487165,28234.813650383,0.009887867,0.008427206,0.000346313,0.000354762
31524653,12.638056251,33113.376973299,0.009637548,0.007464636,0.000337193,0.000329965
34677127,13.735145546,38943.051798738,0.010416159,0.007850505,0.000231149,0.000228871
38144848,14.296622136,44259.467303026,0.009451222,0.008443583,0.000223704,0.000229867
41959342,15.403072246,53987.539975269,0.010505213,0.007067159,0.000198915,0.000177680
46155285,15.383914572,58154.283024637,0.009005003,0.004961412,0.000185634,0.000179391
50770822,15.385622854,63574.859127835,0.009420827,0.006253291,0.000114144,0.000140025
55847913,16.108245619,69371.622122025,0.008775895,0.007290209,0.000132398,0.000125991
61432713,17.844063569,85589.875362792,0.008134345,0.008794731,0.000137189,0.000129567
67575993,20.045318840,102825.201420264,0.008189478,0.008251680,0.000107542,0.000110159
74333601,21.979221864,127010.148117152,0.009568848,0.007565996,0.000103568,0.000097792
81766970,21.989276214,132503.293908454,0.008633068,0.007633886,0.000101085,0.000105343
89943676,23.590429519,155325.063581595,0.006877614,0.006336499,0.000088837,0.000110243
98938053,24.803773496,179008.695139814,0.008006889,0.008986763,0.000069224,0.000072995
108831868,27.419378294,210033.578942443,0.008164104,0.006889098,0.000069843,0.000077682
