1.000000000000000048e-04 1.000000000000000056e-01 2.000000000000000111e-01 2.999999999999999889e-01 4.000000000000000222e-01 5.000000000000000000e-01 5.999999999999999778e-01 6.999999999999999556e-01 8.000000000000000444e-01 9.000000000000000222e-01 1.000000000000000000e+00 1.100000000000000089e+00 1.199999999999999956e+00 1.300000000000000044e+00 1.399999999999999911e+00 1.500000000000000000e+00 1.600000000000000089e+00 1.699999999999999956e+00 1.800000000000000044e+00
1.095119612216294724e+00 1.101466367500689492e+00 1.101240894120734781e+00 1.126837456618765998e+00 1.145161025313699454e+00 1.158949649098005352e+00 1.175404870863203444e+00 1.154902969542456193e+00 1.135365370791338480e+00 1.058073801538501169e+00 1.000945461740244902e+00 9.618102758593806145e-01 9.519698275310233271e-01 9.548785826513633834e-01 9.649737809868577099e-01 9.641726022756619274e-01 9.699219045989765364e-01 9.551646375452258475e-01 9.534099290577334740e-01
5.246425119572121210e-01 6.110879394042196822e-01 7.428360251621524135e-01 9.116823964526286073e-01 1.178885833280219009e+00 1.615845745600203109e+00 2.350858983762588839e+00 3.865177112835751938e+00 7.047350969082232908e+00 1.617996256265829302e+01 4.174278182245828361e+01 1.218760483448336061e+02 3.689953395275464914e+02 1.459365483981073112e+03 7.263370573689139746e+03 5.085461265107397048e+04 4.695906549282212509e+05 6.981089844802983105e+06 1.648017214187337160e+08
7.738244730334895571e-01 7.618330466660024891e-01 7.508176460721973644e-01 7.063168683467226927e-01 6.640306125591499686e-01 6.207239609078452069e-01 5.701813428548416773e-01 5.416908992103053322e-01 5.074310012528028269e-01 5.158702026360801884e-01 5.236551152261526010e-01 5.349031228027671947e-01 5.289962828403891315e-01 5.176677638464217690e-01 4.996763660540353702e-01 4.928949549580794454e-01 4.805135234001292055e-01 4.825494791476211409e-01 4.770898337933145439e-01
